000000025a2ca1b8 (__TEXT,__text) non-external +[MTAppIntentsProvider sharedInstance]
000000025a2cb138 (__TEXT,__text) non-external +[MTReportingUtilities isOverrideAlarm:]
000000025a2c93b0 (__TEXT,__text) non-external +[MTSessionUtilities logDebug:]
000000025a339f68 (__TEXT,__text) non-external +[MTSessionUtilities logDebug:].cold.1
000000025a2c9338 (__TEXT,__text) non-external +[MTSessionUtilities logError:]
000000025a339f14 (__TEXT,__text) non-external +[MTSessionUtilities logError:].cold.1
000000025a2c9260 (__TEXT,__text) non-external +[MTSessionUtilities logInfo:]
000000025a2c9454 (__TEXT,__text) non-external +[MTSessionUtilities mtSBUIIsSystemApertureEnabled]
000000025a2c91a0 (__TEXT,__text) non-external +[MTStopwatchUtilities _timeAdjustedFor30fpsDisplay:]
000000025a2c9034 (__TEXT,__text) non-external +[MTStopwatchUtilities decodeStopwatchesFromDictionary:]
000000025a2c8fb0 (__TEXT,__text) non-external +[MTStopwatchUtilities encodedDictionaryForStopwatches:]
000000025a2c8eb0 (__TEXT,__text) non-external +[MockDateProvider mockDate]
000000025a2c8e28 (__TEXT,__text) non-external -[DefaultDateProvider date]
000000025a2c8e34 (__TEXT,__text) non-external -[DefaultDateProvider updateDate:]
000000025a2ca510 (__TEXT,__text) non-external -[MTAppIntentsProvider .cxx_destruct]
000000025a2ca48c (__TEXT,__text) non-external -[MTAppIntentsProvider delegate]
000000025a2ca3ac (__TEXT,__text) non-external -[MTAppIntentsProvider didAddNewWorldClockWithNameWithManager:name:]
000000025a2ca41c (__TEXT,__text) non-external -[MTAppIntentsProvider didRemoveWorldClockWithNameWithManager:name:]
000000025a2ca348 (__TEXT,__text) non-external -[MTAppIntentsProvider didSelectTabWithManager:tab:]
000000025a2ca2ac (__TEXT,__text) non-external -[MTAppIntentsProvider init]
000000025a2ca4c4 (__TEXT,__text) non-external -[MTAppIntentsProvider manager]
000000025a2ca4b8 (__TEXT,__text) non-external -[MTAppIntentsProvider setDelegate:]
000000025a2ca4cc (__TEXT,__text) non-external -[MTAppIntentsProvider setManager:]
000000025a2ca174 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator .cxx_destruct]
000000025a2ca164 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator currentInterval]
000000025a2ca0bc (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator defaults]
000000025a2c9f44 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator eraseLocalDefaults]
000000025a2c9cac (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator generateStopwatchFromDefaults]
000000025a2c9578 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator initWithDefaults:manager:]
000000025a2ca154 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator isTimerRunning]
000000025a2c96a0 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator loadInitialState]
000000025a2ca108 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator manager]
000000025a2c974c (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator migrateLegacyStopwatch]
000000025a2c9c6c (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator needsMigration]
000000025a2ca16c (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator setCurrentInterval:]
000000025a2ca0c4 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator setDefaults:]
000000025a2ca15c (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator setIsTimerRunning:]
000000025a2ca110 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator setManager:]
000000025a2cabb8 (__TEXT,__text) non-external -[MTReportsManager .cxx_destruct]
000000025a2ca7a8 (__TEXT,__text) non-external -[MTReportsManager didCreateLiveActivityForAlarm:withId:date:]
000000025a2ca9f4 (__TEXT,__text) non-external -[MTReportsManager didDuckPlaybackForAttentionAwarenessWithId:]
000000025a2ca688 (__TEXT,__text) non-external -[MTReportsManager didPostNotificationForAlarm:fullNotificationId:shortNotificationId:]
000000025a2ca92c (__TEXT,__text) non-external -[MTReportsManager didPostToneAlertWithIdentifier:]
000000025a2ca844 (__TEXT,__text) non-external -[MTReportsManager didRenderSceneForAlarm:withType:]
000000025a2ca724 (__TEXT,__text) non-external -[MTReportsManager didRetrieveDeliveredNotificationForAlarm:date:]
000000025a2ca8c8 (__TEXT,__text) non-external -[MTReportsManager didShowCoversheetForIdentifier:]
000000025a2cab08 (__TEXT,__text) non-external -[MTReportsManager didStopSoundPlaybackWithId:]
000000025a2ca990 (__TEXT,__text) non-external -[MTReportsManager didTearDownToneAlertWithIdentifier:]
000000025a2caa58 (__TEXT,__text) non-external -[MTReportsManager didTriggerSoundPlaybackWithId:]
000000025a2caabc (__TEXT,__text) non-external -[MTReportsManager didUpdateAudioReporterId:]
000000025a2ca550 (__TEXT,__text) non-external -[MTReportsManager init]
000000025a2ca624 (__TEXT,__text) non-external -[MTReportsManager processDismissedAlarm:]
000000025a2ca5c0 (__TEXT,__text) non-external -[MTReportsManager processFiredAlarm:]
000000025a2cab6c (__TEXT,__text) non-external -[MTReportsManager reporterProxy]
000000025a2cab74 (__TEXT,__text) non-external -[MTReportsManager setReporterProxy:]
000000025a2c9460 (__TEXT,__text) non-external -[MTSound(MTSound_Activities) tlAlertConfigurationForCategory:]
000000025a2c8e1c (__TEXT,__text) non-external -[MTStopwatchStorage .cxx_destruct]
000000025a2c8628 (__TEXT,__text) non-external -[MTStopwatchStorage createStopWatch:withCompletion:source:]
000000025a2c8760 (__TEXT,__text) non-external -[MTStopwatchStorage deleteStopwatch:withCompletion:source:]
000000025a2c87fc (__TEXT,__text) non-external -[MTStopwatchStorage didAddLap:forStopwatch:withCompletion:source:]
000000025a2c891c (__TEXT,__text) non-external -[MTStopwatchStorage didClearAllLapsForStopwatch:withCompletion:source:]
000000025a2c8af0 (__TEXT,__text) non-external -[MTStopwatchStorage didLapLapTimerForStopwatch:withCompletion:source:]
000000025a2c8a54 (__TEXT,__text) non-external -[MTStopwatchStorage didPauseLapTimerForStopwatch:withCompletion:source:]
000000025a2c8b8c (__TEXT,__text) non-external -[MTStopwatchStorage didResetLapTimerForStopwatch:withCompletion:source:]
000000025a2c8c28 (__TEXT,__text) non-external -[MTStopwatchStorage didResumeLapTimerForStopwatch:withCompletion:source:]
