0000000206c16ca8 (__TEXT,__text) non-external +[CLLocationManager(WeatherCore) wc_authorizationStatus]
0000000206c16c94 (__TEXT,__text) non-external +[NSLocale(WeatherCore) wc_setPreferredTemperatureUnit:]
0000000206c16160 (__TEXT,__text) non-external +[NSUbiquitousKeyValueStore(WeatherCore) wc_sharedInstance]
0000000206c16cc4 (__TEXT,__text) non-external +[NSUserDefaults(WeatherCore) wc_userDefaultsWithSuiteName:backupDisabled:]
0000000206c16d2c (__TEXT,__text) non-external +[WCDefaultCity cityFromAlCity:]
0000000206c15a08 (__TEXT,__text) non-external +[WCDistributedNotificationCenter defaultCenter]
0000000206c17214 (__TEXT,__text) non-external -[CLLocation(WeatherCore) shiftedReferenceFrame]
0000000206c159f8 (__TEXT,__text) non-external -[MKLocalSearchCompleter(WeatherCore) wc_applyLocalitiesAndLandmarksFilterType]
0000000206c18434 (__TEXT,__text) non-external -[MKLocalSearchCompletion(WeatherCore) wc_calloutTitle]
0000000206c18440 (__TEXT,__text) non-external -[MKLocalSearchCompletion(WeatherCore) wc_getCoordinate:]
0000000206c18428 (__TEXT,__text) non-external -[MKLocalSearchCompletion(WeatherCore) wc_mapItem]
0000000206c1723c (__TEXT,__text) non-external -[MKMapItem(WeatherCore) wc_localityName]
0000000206c17334 (__TEXT,__text) non-external -[MKMapItem(WeatherCore) wc_weatherDisplayName]
0000000206c17460 (__TEXT,__text) non-external -[MKMapItem(WeatherCore) wc_weatherLocationName]
0000000206c178fc (__TEXT,__text) non-external -[NSArray(WeatherCore) wc_allObjectsPassTest:]
0000000206c171ec (__TEXT,__text) non-external -[NSDate(WeatherCore) wc_timeIntervalUntilNow]
0000000206c1620c (__TEXT,__text) non-external -[NSUbiquitousKeyValueStore(WeatherCore) wc_synchronizeWithCompletionHandler:]
0000000206c183e8 (__TEXT,__text) non-external -[WCCloudMigrator .cxx_destruct]
0000000206c183e0 (__TEXT,__text) non-external -[WCCloudMigrator deviceLookup]
0000000206c180b8 (__TEXT,__text) non-external -[WCCloudMigrator eraseStoreIfNeeded:]
0000000206c17a3c (__TEXT,__text) non-external -[WCCloudMigrator init]
0000000206c17b04 (__TEXT,__text) non-external -[WCCloudMigrator migrateStore:toStore:completionBlock:]
0000000206c17aa4 (__TEXT,__text) non-external -[WCCloudMigrator storeRequiresMigration:]
0000000206c17160 (__TEXT,__text) non-external -[WCDefaultCity .cxx_destruct]
0000000206c17120 (__TEXT,__text) non-external -[WCDefaultCity countryName]
0000000206c17140 (__TEXT,__text) non-external -[WCDefaultCity countryOverride]
0000000206c16f8c (__TEXT,__text) non-external -[WCDefaultCity description]
0000000206c170f0 (__TEXT,__text) non-external -[WCDefaultCity latitude]
0000000206c170c0 (__TEXT,__text) non-external -[WCDefaultCity localeCode]
0000000206c170e0 (__TEXT,__text) non-external -[WCDefaultCity longitude]
0000000206c17100 (__TEXT,__text) non-external -[WCDefaultCity name]
0000000206c17128 (__TEXT,__text) non-external -[WCDefaultCity setCountryName:]
0000000206c17148 (__TEXT,__text) non-external -[WCDefaultCity setCountryOverride:]
0000000206c170f8 (__TEXT,__text) non-external -[WCDefaultCity setLatitude:]
0000000206c170c8 (__TEXT,__text) non-external -[WCDefaultCity setLocaleCode:]
0000000206c170e8 (__TEXT,__text) non-external -[WCDefaultCity setLongitude:]
0000000206c17108 (__TEXT,__text) non-external -[WCDefaultCity setName:]
0000000206c170d8 (__TEXT,__text) non-external -[WCDefaultCity setTimeZone:]
0000000206c17138 (__TEXT,__text) non-external -[WCDefaultCity setUnlocalizedCountryName:]
0000000206c17158 (__TEXT,__text) non-external -[WCDefaultCity setUnlocalizedCountryOverride:]
