00007ffe0f8bc4f4 (__TEXT,__text) non-external +[CIDVUIProofingConfiguration supportsSecureCoding]
00007ffe0f8bdca6 (__TEXT,__text) non-external +[RBSProcessIdentity(DIDeprecated) di_identityForEmbeddedApplicationIdentifier:]
00007ffe0f8bdcf0 (__TEXT,__text) non-external +[UIScreen(DIDeprecated) di_mainScreen]
00007ffe0f8bc036 (__TEXT,__text) non-external -[CIDVUIBindingDetails .cxx_destruct]
00007ffe0f8bc004 (__TEXT,__text) non-external -[CIDVUIBindingDetails passDescriptions]
00007ffe0f8bc00e (__TEXT,__text) non-external -[CIDVUIBindingDetails setPassDescriptions:]
00007ffe0f8bbfdc (__TEXT,__text) non-external -[CIDVUIBindingDetails setTemplateUUIDs:]
00007ffe0f8bbfd2 (__TEXT,__text) non-external -[CIDVUIBindingDetails templateUUIDs]
00007ffe0f8bbea1 (__TEXT,__text) non-external -[CIDVUIBiometricBindingAttestations .cxx_destruct]
00007ffe0f8bbe21 (__TEXT,__text) non-external -[CIDVUIBiometricBindingAttestations initWithProgenitorKeyAttestation:]
00007ffe0f8bbe8d (__TEXT,__text) non-external -[CIDVUIBiometricBindingAttestations progenitorKeyAttestation]
00007ffe0f8bbfca (__TEXT,__text) non-external -[CIDVUIBiometricBindingEnrollmentProvider biometricEnrollmentACLType]
00007ffe0f8bbee0 (__TEXT,__text) non-external -[CIDVUIBiometricBindingEnrollmentProvider enrollWithCompletion:]
00007ffe0f8bbf54 (__TEXT,__text) non-external -[CIDVUIBiometricBindingEnrollmentProvider fetchAttestationsWithCompletion:]
00007ffe0f8bbeb1 (__TEXT,__text) non-external -[CIDVUIBiometricBindingEnrollmentProvider init]
00007ffe0f8bc09d (__TEXT,__text) non-external -[CIDVUIBiometricBindingFlowManager deleteBoundACLWithCompletion:]
00007ffe0f8bc08d (__TEXT,__text) non-external -[CIDVUIBiometricBindingFlowManager evaluateBoundACL:]
00007ffe0f8bc116 (__TEXT,__text) non-external -[CIDVUIBiometricBindingFlowManager fetchBiometricBindingDetails:]
