0000000202cbdd3c (__TEXT,__text) non-external +[CLLocationManager(WeatherCore) wc_authorizationStatus]
0000000202cbe6b4 (__TEXT,__text) non-external +[MobileGestaltBridge isIPad]
0000000202cbdd30 (__TEXT,__text) non-external +[NSLocale(WeatherCore) wc_setPreferredTemperatureUnit:]
0000000202cbd364 (__TEXT,__text) non-external +[NSUbiquitousKeyValueStore(WeatherCore) wc_sharedInstance]
0000000202cbdd50 (__TEXT,__text) non-external +[NSUserDefaults(WeatherCore) wc_userDefaultsWithSuiteName:backupDisabled:]
0000000202cbcb74 (__TEXT,__text) non-external +[RDCachedData(Swizzling) swizzleCacheDirPath]
0000000202cbcc74 (__TEXT,__text) non-external +[RDCachedData(Swizzling) wc_getCacheDirPath]
0000000202cbdde4 (__TEXT,__text) non-external +[WCDefaultCity cityFromAlCity:]
0000000202cbcd0c (__TEXT,__text) non-external +[WCDistributedNotificationCenter defaultCenter]
0000000202cbe548 (__TEXT,__text) non-external -[NPSManagerBridge init]
0000000202cbe580 (__TEXT,__text) non-external -[NPSManagerBridge synchronizeUserDefaultsDomain:keys:container:appGroupContainer:]
0000000202cbe584 (__TEXT,__text) non-external -[NSArray(WeatherCore) wc_allObjectsPassTest:]
0000000202cbe1e4 (__TEXT,__text) non-external -[NSDate(WeatherCore) wc_timeIntervalUntilNow]
0000000202cbd408 (__TEXT,__text) non-external -[NSUbiquitousKeyValueStore(WeatherCore) wc_synchronizeWithCompletionHandler:]
0000000202cbefa4 (__TEXT,__text) non-external -[WCCloudMigrator .cxx_destruct]
0000000202cbef9c (__TEXT,__text) non-external -[WCCloudMigrator deviceLookup]
0000000202cbecc4 (__TEXT,__text) non-external -[WCCloudMigrator eraseStoreIfNeeded:]
0000000202cbe6c0 (__TEXT,__text) non-external -[WCCloudMigrator init]
0000000202cbe778 (__TEXT,__text) non-external -[WCCloudMigrator migrateStore:toStore:completionBlock:]
0000000202cbe728 (__TEXT,__text) non-external -[WCCloudMigrator storeRequiresMigration:]
0000000202cbe158 (__TEXT,__text) non-external -[WCDefaultCity .cxx_destruct]
0000000202cbe118 (__TEXT,__text) non-external -[WCDefaultCity countryName]
0000000202cbe138 (__TEXT,__text) non-external -[WCDefaultCity countryOverride]
0000000202cbdfa4 (__TEXT,__text) non-external -[WCDefaultCity description]
0000000202cbe0e8 (__TEXT,__text) non-external -[WCDefaultCity latitude]
0000000202cbe0b8 (__TEXT,__text) non-external -[WCDefaultCity localeCode]
0000000202cbe0d8 (__TEXT,__text) non-external -[WCDefaultCity longitude]
0000000202cbe0f8 (__TEXT,__text) non-external -[WCDefaultCity name]
0000000202cbe120 (__TEXT,__text) non-external -[WCDefaultCity setCountryName:]
0000000202cbe140 (__TEXT,__text) non-external -[WCDefaultCity setCountryOverride:]
0000000202cbe0f0 (__TEXT,__text) non-external -[WCDefaultCity setLatitude:]
0000000202cbe0c0 (__TEXT,__text) non-external -[WCDefaultCity setLocaleCode:]
0000000202cbe0e0 (__TEXT,__text) non-external -[WCDefaultCity setLongitude:]
0000000202cbe100 (__TEXT,__text) non-external -[WCDefaultCity setName:]
0000000202cbe0d0 (__TEXT,__text) non-external -[WCDefaultCity setTimeZone:]
0000000202cbe130 (__TEXT,__text) non-external -[WCDefaultCity setUnlocalizedCountryName:]
0000000202cbe150 (__TEXT,__text) non-external -[WCDefaultCity setUnlocalizedCountryOverride:]
0000000202cbe110 (__TEXT,__text) non-external -[WCDefaultCity setUnlocalizedName:]
0000000202cbe0c8 (__TEXT,__text) non-external -[WCDefaultCity timeZone]
0000000202cbe128 (__TEXT,__text) non-external -[WCDefaultCity unlocalizedCountryName]
0000000202cbe148 (__TEXT,__text) non-external -[WCDefaultCity unlocalizedCountryOverride]
0000000202cbe108 (__TEXT,__text) non-external -[WCDefaultCity unlocalizedName]
0000000202cbfb58 (__TEXT,__text) non-external -[WCDefaultCityManager .cxx_destruct]
0000000202cbfb30 (__TEXT,__text) non-external -[WCDefaultCityManager dataSynchronizationLock]
0000000202cbf15c (__TEXT,__text) non-external -[WCDefaultCityManager defaultCities]
0000000202cbf1d4 (__TEXT,__text) non-external -[WCDefaultCityManager defaultCityForLocalTimeZone]
0000000202cbefe4 (__TEXT,__text) non-external -[WCDefaultCityManager init]
0000000202cbf368 (__TEXT,__text) non-external -[WCDefaultCityManager reloadDefaultCities]
0000000202cbfb44 (__TEXT,__text) non-external -[WCDefaultCityManager reloadQueue]
0000000202cbfb38 (__TEXT,__text) non-external -[WCDefaultCityManager setDefaultCities:]
0000000202cbfb4c (__TEXT,__text) non-external -[WCDefaultCityManager setReloadQueue:]
0000000202cbdd24 (__TEXT,__text) non-external -[WCDeviceLookup .cxx_destruct]
0000000202cbdd1c (__TEXT,__text) non-external -[WCDeviceLookup accountStore]
0000000202cbd57c (__TEXT,__text) non-external -[WCDeviceLookup checkAllDevicesRunningMinimumiOSVersion:macOSVersion:orInactiveForTimeInterval:completionHandler:]
0000000202cbd514 (__TEXT,__text) non-external -[WCDeviceLookup init]
0000000202cbd358 (__TEXT,__text) non-external -[WCDistributedNotificationCenter .cxx_destruct]
0000000202cbd204 (__TEXT,__text) non-external -[WCDistributedNotificationCenter _notifyObserversOfPreferencesChange]
0000000202cbcfe4 (__TEXT,__text) non-external -[WCDistributedNotificationCenter addObserver:]
0000000202cbd33c (__TEXT,__text) non-external -[WCDistributedNotificationCenter dataSynchronizationLock]
0000000202cbcda0 (__TEXT,__text) non-external -[WCDistributedNotificationCenter init]
0000000202cbd344 (__TEXT,__text) non-external -[WCDistributedNotificationCenter observers]
