00007ffa103fd038 (__TEXT,__text) non-external +[NEArticleLinkPresentationSource deviceScreenScaleFromPotentialBackgroundThread]
00007ffa103ff327 (__TEXT,__text) non-external +[NESportsEventLinkPresentationSource iconItemProviderForSportsEvent:tagImageProvider:]
00007ffa103ff13a (__TEXT,__text) non-external +[NESportsEventLinkPresentationSource imageItemProviderForSportsEvent:tagImageProvider:]
00007ffa103ff0bf (__TEXT,__text) non-external +[NESportsEventLinkPresentationSource titleFromSportsEvent:]
00007ffa103ff0d4 (__TEXT,__text) non-external +[NESportsEventLinkPresentationSource urlFromSportsEvent:]
00007ffa103fd77d (__TEXT,__text) non-external +[NESportsTagLinkPresentationSource iconItemProviderForSportsTag:tagImageProvider:]
00007ffa103fd583 (__TEXT,__text) non-external +[NESportsTagLinkPresentationSource imageItemProviderForSportsTag:tagImageProvider:]
00007ffa103fdcf8 (__TEXT,__text) non-external +[TSRTRoutineManager fetchMostFrequentLocationWithCompletion:]
00007ffa103fdc60 (__TEXT,__text) non-external +[TSRTRoutineManager parseLocation:]
00007ffa103fc9a8 (__TEXT,__text) non-external +[UIFontDescriptor(NewsFeed) ts_fontSystemFontDesignTraitKey]
00007ffa103fc994 (__TEXT,__text) non-external +[UIFontDescriptor(NewsFeed) ts_fontSystemFontGradeTraitKey]
00007ffa103ff575 (__TEXT,__text) non-external +[UIVisualEffect(NewsFeed) ne_visualEffectsForDailyBriefing]
00007ffa103fdc3c (__TEXT,__text) non-external -[AVPlayerViewController(Bridge) ne_isPictureInPictureActive]
00007ffa103fdc2a (__TEXT,__text) non-external -[AVPlayerViewController(Bridge) ne_isPictureInPicturePossible]
00007ffa103fdc06 (__TEXT,__text) non-external -[AVPlayerViewController(Bridge) ne_startPictureInPicture]
00007ffa103fdc18 (__TEXT,__text) non-external -[AVPlayerViewController(Bridge) ne_stopPictureInPicture]
00007ffa103fd13a (__TEXT,__text) non-external -[NEArticleLinkPresentationSource .cxx_destruct]
00007ffa103fd11c (__TEXT,__text) non-external -[NEArticleLinkPresentationSource headline]
00007ffa103fc9bc (__TEXT,__text) non-external -[NEArticleLinkPresentationSource initWithHeadline:articleURL:selectedText:]
00007ffa103fca86 (__TEXT,__text) non-external -[NEArticleLinkPresentationSource linkMetadata]
00007ffa103fd130 (__TEXT,__text) non-external -[NEArticleLinkPresentationSource selectedText]
00007ffa103fcd48 (__TEXT,__text) non-external -[NEArticleLinkPresentationSource thumbnailImageProviderFromHeadline:]
00007ffa103fcbcb (__TEXT,__text) non-external -[NEArticleLinkPresentationSource titleFromHeadline:]
00007ffa103fd126 (__TEXT,__text) non-external -[NEArticleLinkPresentationSource url]
00007ffa103fe5d5 (__TEXT,__text) non-external -[NEChannelLinkPresentationSource .cxx_destruct]
00007ffa103fe430 (__TEXT,__text) non-external -[NEChannelLinkPresentationSource initWithChannel:]
00007ffa103fe50a (__TEXT,__text) non-external -[NEChannelLinkPresentationSource linkMetadata]
00007ffa103fe5c1 (__TEXT,__text) non-external -[NEChannelLinkPresentationSource title]
00007ffa103fe5cb (__TEXT,__text) non-external -[NEChannelLinkPresentationSource url]
00007ffa103fc984 (__TEXT,__text) non-external -[NEIssueLinkPresentationSource .cxx_destruct]
00007ffa103fc5ca (__TEXT,__text) non-external -[NEIssueLinkPresentationSource imageItemProviderFromIssue:]
00007ffa103fc370 (__TEXT,__text) non-external -[NEIssueLinkPresentationSource initWithIssue:]
00007ffa103fc97a (__TEXT,__text) non-external -[NEIssueLinkPresentationSource issue]
00007ffa103fc3db (__TEXT,__text) non-external -[NEIssueLinkPresentationSource linkMetadata]
00007ffa103fc5b5 (__TEXT,__text) non-external -[NEIssueLinkPresentationSource subtitleFromIssue:]
00007ffa103fc5a0 (__TEXT,__text) non-external -[NEIssueLinkPresentationSource titleFromIssue:]
00007ffa103fc914 (__TEXT,__text) non-external -[NEIssueLinkPresentationSource urlFromIssue:]
00007ffa103fe9ea (__TEXT,__text) non-external -[NELinkMetadataSource .cxx_destruct]
00007ffa103fe91e (__TEXT,__text) non-external -[NELinkMetadataSource _linkPresentationImageFromImage:]
00007ffa103fe5fd (__TEXT,__text) non-external -[NELinkMetadataSource initWithTitle:url:image:]
00007ffa103fe775 (__TEXT,__text) non-external -[NELinkMetadataSource initWithTitle:url:imageProvider:iconProvider:]
00007ffa103fe798 (__TEXT,__text) non-external -[NELinkMetadataSource initWithTitle:url:imageProvider:iconProvider:selectedText:]
00007ffa103fe9e0 (__TEXT,__text) non-external -[NELinkMetadataSource linkMetadata]
00007ffa103fed9e (__TEXT,__text) non-external -[NEPuzzleHubLinkPresentationSource .cxx_destruct]
00007ffa103fea0c (__TEXT,__text) non-external -[NEPuzzleHubLinkPresentationSource initWithTitle:tag:]
00007ffa103feaa5 (__TEXT,__text) non-external -[NEPuzzleHubLinkPresentationSource linkMetadata]
00007ffa103fed94 (__TEXT,__text) non-external -[NEPuzzleHubLinkPresentationSource tag]
00007ffa103fed8a (__TEXT,__text) non-external -[NEPuzzleHubLinkPresentationSource title]
00007ffa103ffa97 (__TEXT,__text) non-external -[NEPuzzleTagLinkPresentationSource .cxx_destruct]
00007ffa103ff6ee (__TEXT,__text) non-external -[NEPuzzleTagLinkPresentationSource initWithPuzzleTag:]
00007ffa103ff759 (__TEXT,__text) non-external -[NEPuzzleTagLinkPresentationSource linkMetadata]
00007ffa103ffa8d (__TEXT,__text) non-external -[NEPuzzleTagLinkPresentationSource puzzleTag]
