00007ffa1650cff7 (__TEXT,__text) non-external +[GLUTView evaluateVisibilityOfViews:]
00007ffa16506d98 (__TEXT,__text) non-external +[GLUTWindow initialize]
00007ffa16506e15 (__TEXT,__text) non-external +[GLUTWindow windowByMorphingWindow:operation:arguments:]
00007ffa16513811 (__TEXT,__text) non-external -[GLUTApplication _readMouseConfiguration]
00007ffa165134b1 (__TEXT,__text) non-external -[GLUTApplication _runMainLoopUntilDate:autoreleasePool:]
00007ffa16513b30 (__TEXT,__text) non-external -[GLUTApplication applicationDidHide:]
00007ffa16513825 (__TEXT,__text) non-external -[GLUTApplication applicationWillFinishLaunching:]
00007ffa16513a02 (__TEXT,__text) non-external -[GLUTApplication applicationWillHide:]
00007ffa16513b70 (__TEXT,__text) non-external -[GLUTApplication applicationWillTerminate:]
00007ffa165133d4 (__TEXT,__text) non-external -[GLUTApplication dealloc]
00007ffa16513454 (__TEXT,__text) non-external -[GLUTApplication finalize]
00007ffa1651332e (__TEXT,__text) non-external -[GLUTApplication init]
00007ffa165136e3 (__TEXT,__text) non-external -[GLUTApplication runOnce]
00007ffa1652fa36 (__TEXT,__text) non-external -[GLUTApplication runOnce].cold.1
00007ffa16513575 (__TEXT,__text) non-external -[GLUTApplication run]
00007ffa1652fa13 (__TEXT,__text) non-external -[GLUTApplication run].cold.1
00007ffa16513b7c (__TEXT,__text) non-external -[GLUTApplication validateMenuItem:]
00007ffa16512b83 (__TEXT,__text) non-external -[GLUTClipboardController _checkPasteboard]
00007ffa1651297f (__TEXT,__text) non-external -[GLUTClipboardController _clearAutoupdateTimer]
00007ffa16512e17 (__TEXT,__text) non-external -[GLUTClipboardController _getImageView:description:fromPasteboard:type:]
00007ffa16512c8a (__TEXT,__text) non-external -[GLUTClipboardController _getTextView:description:fromPasteboard:type:]
00007ffa16512f4c (__TEXT,__text) non-external -[GLUTClipboardController _getUnknownView:description:fromPasteboard:type:]
00007ffa1651292c (__TEXT,__text) non-external -[GLUTClipboardController _installAutoupdateTimer]
00007ffa16512882 (__TEXT,__text) non-external -[GLUTClipboardController dealloc]
00007ffa165128de (__TEXT,__text) non-external -[GLUTClipboardController finalize]
00007ffa16512814 (__TEXT,__text) non-external -[GLUTClipboardController init]
00007ffa16512c20 (__TEXT,__text) non-external -[GLUTClipboardController isClipboardWindowVisible]
00007ffa16512a11 (__TEXT,__text) non-external -[GLUTClipboardController toggleWindow:]
00007ffa16512fe2 (__TEXT,__text) non-external -[GLUTClipboardController updateClipboardWindow]
00007ffa16512b0d (__TEXT,__text) non-external -[GLUTClipboardController validateMenuItem:]
