00000001e65ffdb8 (__TEXT,__text) non-external +[CollationElement scopeToString:]
00000001e6601970 (__TEXT,__text) non-external -[CollationCore .cxx_destruct]
00000001e6601320 (__TEXT,__text) non-external -[CollationCore appendCollationElement:]
00000001e6601920 (__TEXT,__text) non-external -[CollationCore coll_elems]
00000001e6601910 (__TEXT,__text) non-external -[CollationCore coll_uid]
00000001e6601864 (__TEXT,__text) non-external -[CollationCore createEndpoint]
00000001e6600e28 (__TEXT,__text) non-external -[CollationCore description]
00000001e6601948 (__TEXT,__text) non-external -[CollationCore dq]
00000001e6601534 (__TEXT,__text) non-external -[CollationCore enumerateCollationElements:]
00000001e6601668 (__TEXT,__text) non-external -[CollationCore enumerateElements:]
00000001e66018f8 (__TEXT,__text) non-external -[CollationCore getID]
00000001e6601058 (__TEXT,__text) non-external -[CollationCore getValidPaths:forBundleID:]
00000001e6600530 (__TEXT,__text) non-external -[CollationCore initWithID:]
00000001e66006a4 (__TEXT,__text) non-external -[CollationCore initWithXPC:]
00000001e66018b4 (__TEXT,__text) non-external -[CollationCore isEmpty]
00000001e660195c (__TEXT,__text) non-external -[CollationCore listener]
00000001e66018fc (__TEXT,__text) non-external -[CollationCore log]
00000001e6600eb4 (__TEXT,__text) non-external -[CollationCore mountPointOfBundleID:]
00000001e6600820 (__TEXT,__text) non-external -[CollationCore packToXPC]
00000001e66009a0 (__TEXT,__text) non-external -[CollationCore parseMessage:]
00000001e660bd6c (__TEXT,__text) non-external -[CollationCore parseMessage:].cold.1
00000001e660bdb4 (__TEXT,__text) non-external -[CollationCore parseMessage:].cold.2
00000001e6601934 (__TEXT,__text) non-external -[CollationCore peer_array]
00000001e660137c (__TEXT,__text) non-external -[CollationCore removeCollationElementWithPath:]
00000001e6601928 (__TEXT,__text) non-external -[CollationCore setColl_elems:]
00000001e6601918 (__TEXT,__text) non-external -[CollationCore setColl_uid:]
00000001e6601950 (__TEXT,__text) non-external -[CollationCore setDq:]
00000001e6601964 (__TEXT,__text) non-external -[CollationCore setListener:]
00000001e6601904 (__TEXT,__text) non-external -[CollationCore setLog:]
00000001e660193c (__TEXT,__text) non-external -[CollationCore setPeer_array:]
00000001e6600a9c (__TEXT,__text) non-external -[CollationCore setupHandler]
00000001e66004bc (__TEXT,__text) non-external -[CollationElement .cxx_destruct]
00000001e660047c (__TEXT,__text) non-external -[CollationElement cle_bundle_id]
00000001e6600484 (__TEXT,__text) non-external -[CollationElement cle_bundle_version]
