00007ffc032eb03d (__TEXT,__text) non-external +[STExecutableIdentityResolver responsibleIdentityForAuditToken:]
00007ffc032edcb8 (__TEXT,__text) non-external -[STAttributedEntityResolutionSession .cxx_destruct]
00007ffc032ed89c (__TEXT,__text) non-external -[STAttributedEntityResolutionSession _entityWithResolvedIdentityForEntity:]
00007ffc032ed3d1 (__TEXT,__text) non-external -[STAttributedEntityResolutionSession dealloc]
00007ffc032ed319 (__TEXT,__text) non-external -[STAttributedEntityResolutionSession initWithEntityResolver:identityResolver:cache:]
00007ffc032eda26 (__TEXT,__text) non-external -[STAttributedEntityResolutionSession invalidate]
00007ffc032ed400 (__TEXT,__text) non-external -[STAttributedEntityResolutionSession resolveEntities:]
00007ffc032edbf0 (__TEXT,__text) non-external -[STAttributedEntityResolutionSession resolveEntity:]
00007ffc032e893c (__TEXT,__text) non-external -[STAttributedEntityResolver .cxx_destruct]
00007ffc032e86b1 (__TEXT,__text) non-external -[STAttributedEntityResolver _localizedSystemStatusServerString:]
00007ffc032e6cdc (__TEXT,__text) non-external -[STAttributedEntityResolver beginBatchResolutionSession]
00007ffc032e8932 (__TEXT,__text) non-external -[STAttributedEntityResolver dynamicAttributions]
00007ffc032e6536 (__TEXT,__text) non-external -[STAttributedEntityResolver initWithPreferredLocalizations:]
00007ffc032e64bb (__TEXT,__text) non-external -[STAttributedEntityResolver init]
00007ffc032e8928 (__TEXT,__text) non-external -[STAttributedEntityResolver preferredLocalizations]
00007ffc032e6d77 (__TEXT,__text) non-external -[STAttributedEntityResolver resolveEntity:]
00007ffc032e65df (__TEXT,__text) non-external -[STAttributedEntityResolver setDynamicAttributions:]
00007ffc032eafd7 (__TEXT,__text) non-external -[STBackgroundActivitiesStatusDomainVisualDescriptorTransformer .cxx_destruct]
00007ffc032eaa27 (__TEXT,__text) non-external -[STBackgroundActivitiesStatusDomainVisualDescriptorTransformer initWithBackgroundActivityManager:]
00007ffc032ea9cd (__TEXT,__text) non-external -[STBackgroundActivitiesStatusDomainVisualDescriptorTransformer init]
00007ffc032eaa92 (__TEXT,__text) non-external -[STBackgroundActivitiesStatusDomainVisualDescriptorTransformer transformedDataForData:]
00007ffc032e95da (__TEXT,__text) non-external -[STExecutableIdentityResolutionSession .cxx_destruct]
00007ffc032e8ff1 (__TEXT,__text) non-external -[STExecutableIdentityResolutionSession dealloc]
00007ffc032e8f58 (__TEXT,__text) non-external -[STExecutableIdentityResolutionSession initWithResolver:cache:]
00007ffc032e9380 (__TEXT,__text) non-external -[STExecutableIdentityResolutionSession invalidate]
00007ffc032e9020 (__TEXT,__text) non-external -[STExecutableIdentityResolutionSession resolveIdentities:]
