00007ffd142fada9 (__TEXT,__text) non-external +[WFAutomatorVariableRegistry variableWithIdentifier:]
00007ffd142f7ed0 (__TEXT,__text) non-external +[WFBluetoothUtilities fetchBluetoothDevicesWithReceiver:]
00007ffd142f824a (__TEXT,__text) non-external +[WFSiriSettings isHeySiriEnabled]
00007ffd142f81fe (__TEXT,__text) non-external +[WFSiriSettings isSiriEnabled]
00007ffd142f8296 (__TEXT,__text) non-external +[WFSiriSettings localizedTriggerPhraseWithMessage:]
00007ffd142f83a7 (__TEXT,__text) non-external +[WFSiriSettings localizedTriggerPhrase]
00007ffd142f8ad7 (__TEXT,__text) non-external -[WFAppContentLocation(Icon) icon]
00007ffd142f857d (__TEXT,__text) non-external -[WFColor(CocoaScripting) scriptingRGBColorDescriptor]
00007ffd142f895c (__TEXT,__text) non-external -[WFContentLocation(Icon) icon]
00007ffd142fb646 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics .cxx_destruct]
00007ffd142fb5d1 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics appIconFormat]
00007ffd142fb508 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics copyWithZone:]
00007ffd142fb627 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics cornerRadius]
00007ffd142fb5df (__TEXT,__text) non-external -[WFLibraryLayoutMetrics floatingViewConfiguration]
00007ffd142fb278 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics initWithViewWidth:layoutMargins:]
00007ffd142fb601 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics interitemSpacing]
00007ffd142fb632 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics itemsPerBanner]
00007ffd142fb63c (__TEXT,__text) non-external -[WFLibraryLayoutMetrics itemsPerRow]
00007ffd142fb60c (__TEXT,__text) non-external -[WFLibraryLayoutMetrics lineSpacing]
00007ffd142fb5d9 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics scaledValueForValue:]
00007ffd142fb5e9 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics sectionInset]
00007ffd142fb57b (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowButtonDimension]
00007ffd142fb529 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowGlyphDimension]
00007ffd142fb513 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowGlyphSize]
00007ffd142fb5ae (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowIconToLabelMargin]
