00007ffb1f13ef9f (__TEXT,__text) non-external +[CLLocationManager(WeatherCore) wc_authorizationStatus]
00007ffb1f13ef86 (__TEXT,__text) non-external +[NSLocale(WeatherCore) wc_setPreferredTemperatureUnit:]
00007ffb1f13e4e9 (__TEXT,__text) non-external +[NSUbiquitousKeyValueStore(WeatherCore) wc_sharedInstance]
00007ffb1f13efbf (__TEXT,__text) non-external +[NSUserDefaults(WeatherCore) wc_userDefaultsWithSuiteName:backupDisabled:]
00007ffb1f13f00c (__TEXT,__text) non-external +[WCDefaultCity cityFromAlCity:]
00007ffb1f13de47 (__TEXT,__text) non-external +[WCDistributedNotificationCenter defaultCenter]
00007ffb1f13f499 (__TEXT,__text) non-external -[CLLocation(WeatherCore) shiftedReferenceFrame]
00007ffb1f13de30 (__TEXT,__text) non-external -[MKLocalSearchCompleter(WeatherCore) wc_applyLocalitiesAndLandmarksFilterType]
00007ffb1f140578 (__TEXT,__text) non-external -[MKLocalSearchCompletion(WeatherCore) wc_calloutTitle]
00007ffb1f14058a (__TEXT,__text) non-external -[MKLocalSearchCompletion(WeatherCore) wc_getCoordinate:]
00007ffb1f140566 (__TEXT,__text) non-external -[MKLocalSearchCompletion(WeatherCore) wc_mapItem]
00007ffb1f13f4b6 (__TEXT,__text) non-external -[MKMapItem(WeatherCore) wc_localityName]
00007ffb1f13f59a (__TEXT,__text) non-external -[MKMapItem(WeatherCore) wc_weatherDisplayName]
00007ffb1f13f6b6 (__TEXT,__text) non-external -[MKMapItem(WeatherCore) wc_weatherLocationName]
00007ffb1f13fb45 (__TEXT,__text) non-external -[NSArray(WeatherCore) wc_allObjectsPassTest:]
00007ffb1f13f479 (__TEXT,__text) non-external -[NSDate(WeatherCore) wc_timeIntervalUntilNow]
00007ffb1f13e55a (__TEXT,__text) non-external -[NSUbiquitousKeyValueStore(WeatherCore) wc_synchronizeWithCompletionHandler:]
00007ffb1f140556 (__TEXT,__text) non-external -[WCCloudMigrator .cxx_destruct]
00007ffb1f14054c (__TEXT,__text) non-external -[WCCloudMigrator deviceLookup]
00007ffb1f14024b (__TEXT,__text) non-external -[WCCloudMigrator eraseStoreIfNeeded:]
00007ffb1f13fc83 (__TEXT,__text) non-external -[WCCloudMigrator init]
00007ffb1f13fd2c (__TEXT,__text) non-external -[WCCloudMigrator migrateStore:toStore:completionBlock:]
00007ffb1f13fcd9 (__TEXT,__text) non-external -[WCCloudMigrator storeRequiresMigration:]
00007ffb1f13f40f (__TEXT,__text) non-external -[WCDefaultCity .cxx_destruct]
00007ffb1f13f3ab (__TEXT,__text) non-external -[WCDefaultCity countryName]
00007ffb1f13f3dd (__TEXT,__text) non-external -[WCDefaultCity countryOverride]
00007ffb1f13f206 (__TEXT,__text) non-external -[WCDefaultCity description]
00007ffb1f13f363 (__TEXT,__text) non-external -[WCDefaultCity latitude]
00007ffb1f13f31b (__TEXT,__text) non-external -[WCDefaultCity localeCode]
00007ffb1f13f34d (__TEXT,__text) non-external -[WCDefaultCity longitude]
00007ffb1f13f379 (__TEXT,__text) non-external -[WCDefaultCity name]
00007ffb1f13f3b5 (__TEXT,__text) non-external -[WCDefaultCity setCountryName:]
00007ffb1f13f3e7 (__TEXT,__text) non-external -[WCDefaultCity setCountryOverride:]
00007ffb1f13f36e (__TEXT,__text) non-external -[WCDefaultCity setLatitude:]
00007ffb1f13f325 (__TEXT,__text) non-external -[WCDefaultCity setLocaleCode:]
00007ffb1f13f358 (__TEXT,__text) non-external -[WCDefaultCity setLongitude:]
00007ffb1f13f383 (__TEXT,__text) non-external -[WCDefaultCity setName:]
00007ffb1f13f33e (__TEXT,__text) non-external -[WCDefaultCity setTimeZone:]
00007ffb1f13f3ce (__TEXT,__text) non-external -[WCDefaultCity setUnlocalizedCountryName:]
00007ffb1f13f400 (__TEXT,__text) non-external -[WCDefaultCity setUnlocalizedCountryOverride:]
00007ffb1f13f39c (__TEXT,__text) non-external -[WCDefaultCity setUnlocalizedName:]
00007ffb1f13f334 (__TEXT,__text) non-external -[WCDefaultCity timeZone]
00007ffb1f13f3c4 (__TEXT,__text) non-external -[WCDefaultCity unlocalizedCountryName]
00007ffb1f13f3f6 (__TEXT,__text) non-external -[WCDefaultCity unlocalizedCountryOverride]
00007ffb1f13f392 (__TEXT,__text) non-external -[WCDefaultCity unlocalizedName]
00007ffb1f14102f (__TEXT,__text) non-external -[WCDefaultCityManager .cxx_destruct]
00007ffb1f140ffa (__TEXT,__text) non-external -[WCDefaultCityManager dataSynchronizationLock]
00007ffb1f1406fe (__TEXT,__text) non-external -[WCDefaultCityManager defaultCities]
00007ffb1f14076a (__TEXT,__text) non-external -[WCDefaultCityManager defaultCityForLocalTimeZone]
00007ffb1f14059c (__TEXT,__text) non-external -[WCDefaultCityManager init]
00007ffb1f140824 (__TEXT,__text) non-external -[WCDefaultCityManager reloadDefaultCities]
00007ffb1f141014 (__TEXT,__text) non-external -[WCDefaultCityManager reloadQueue]
00007ffb1f141003 (__TEXT,__text) non-external -[WCDefaultCityManager setDefaultCities:]
00007ffb1f14101e (__TEXT,__text) non-external -[WCDefaultCityManager setReloadQueue:]
00007ffb1f13ef76 (__TEXT,__text) non-external -[WCDeviceLookup .cxx_destruct]
00007ffb1f13ef6c (__TEXT,__text) non-external -[WCDeviceLookup accountStore]
00007ffb1f13e684 (__TEXT,__text) non-external -[WCDeviceLookup checkAllDevicesRunningMinimumiOSVersion:macOSVersion:orInactiveForTimeInterval:completionHandler:]
00007ffb1f13e62e (__TEXT,__text) non-external -[WCDeviceLookup init]
00007ffb1f13e4d9 (__TEXT,__text) non-external -[WCDistributedNotificationCenter .cxx_destruct]
00007ffb1f13e337 (__TEXT,__text) non-external -[WCDistributedNotificationCenter _notifyObserversOfPreferencesChange]
00007ffb1f13e10a (__TEXT,__text) non-external -[WCDistributedNotificationCenter addObserver:]
00007ffb1f13e4b5 (__TEXT,__text) non-external -[WCDistributedNotificationCenter dataSynchronizationLock]
00007ffb1f13de9c (__TEXT,__text) non-external -[WCDistributedNotificationCenter init]
00007ffb1f13e4be (__TEXT,__text) non-external -[WCDistributedNotificationCenter observers]
00007ffb1f13e065 (__TEXT,__text) non-external -[WCDistributedNotificationCenter postWeatherLocationAuthorizationDidUpdateNotification]
00007ffb1f13dfc0 (__TEXT,__text) non-external -[WCDistributedNotificationCenter postWeatherSavedLocationsDidUpdateNotification]
00007ffb1f13e18d (__TEXT,__text) non-external -[WCDistributedNotificationCenter removeObserver:]
00007ffb1f13e4c8 (__TEXT,__text) non-external -[WCDistributedNotificationCenter setObservers:]
00007ffb1f13e25b (__TEXT,__text) non-external -[WCDistributedNotificationCenter weatherPrefsDidGetUpdated:]
00007ffb1f13fb35 (__TEXT,__text) non-external -[WCWeatherMapAnimatedOverlayContainer .cxx_destruct]
00007ffb1f13f8b4 (__TEXT,__text) non-external -[WCWeatherMapAnimatedOverlayContainer copyFramesFromArchiveData:error:]
00007ffb1f13f80c (__TEXT,__text) non-external -[WCWeatherMapAnimatedOverlayContainer frameAtIndex:]
00007ffb1f13f7c8 (__TEXT,__text) non-external -[WCWeatherMapAnimatedOverlayContainer frameCount]
00007ffb1f13fb1a (__TEXT,__text) non-external -[WCWeatherMapAnimatedOverlayContainer frames]
00007ffb1f13f6c8 (__TEXT,__text) non-external -[WCWeatherMapAnimatedOverlayContainer initWithData:error:]
00007ffb1f13fb24 (__TEXT,__text) non-external -[WCWeatherMapAnimatedOverlayContainer setFrames:]
                 (undefined) external _ACAccountTypeIdentifierAppleAccount (from Accounts)
                 (undefined) external _AKServiceNameiCloud (from AuthKit)
                 (undefined) external _CFPreferencesAppSynchronize (from CoreFoundation)
                 (undefined) external _CLLocationCoordinate2DMake (from CoreLocation)
                 (undefined) external _GEOCountryConfigurationCountryCodeDidChangeNotification (from GeoServices)
                 (undefined) external _GEODeviceCountryCodeKey (from GeoServices)
00007ffb1f228b62 (__TEXT,__text) non-external _GEOLocationCoordinate2DMake
                 (undefined) external _GEOMapPointForCoordinate (from GeoServices)
                 (undefined) external _GEOMapRectForMapRegion (from GeoServices)
