00007ffa1504b87c (__TEXT,__text) non-external +[NEArticleLinkPresentationSource deviceScreenScaleFromPotentialBackgroundThread]
00007ffa1504dd74 (__TEXT,__text) non-external +[NESportsEventLinkPresentationSource iconItemProviderForSportsEvent:tagImageProvider:]
00007ffa1504db87 (__TEXT,__text) non-external +[NESportsEventLinkPresentationSource imageItemProviderForSportsEvent:tagImageProvider:]
00007ffa1504db0c (__TEXT,__text) non-external +[NESportsEventLinkPresentationSource titleFromSportsEvent:]
00007ffa1504db21 (__TEXT,__text) non-external +[NESportsEventLinkPresentationSource urlFromSportsEvent:]
00007ffa1504bfc1 (__TEXT,__text) non-external +[NESportsTagLinkPresentationSource iconItemProviderForSportsTag:tagImageProvider:]
00007ffa1504bdc7 (__TEXT,__text) non-external +[NESportsTagLinkPresentationSource imageItemProviderForSportsTag:tagImageProvider:]
00007ffa1504c53c (__TEXT,__text) non-external +[TSRTRoutineManager fetchMostFrequentLocationWithCompletion:]
00007ffa1504c4a4 (__TEXT,__text) non-external +[TSRTRoutineManager parseLocation:]
00007ffa1504b1ec (__TEXT,__text) non-external +[UIFontDescriptor(NewsFeed) ts_fontLegibilityWeightAttributeName]
00007ffa1504b1d8 (__TEXT,__text) non-external +[UIFontDescriptor(NewsFeed) ts_fontSystemFontDesignTraitKey]
00007ffa1504b1c4 (__TEXT,__text) non-external +[UIFontDescriptor(NewsFeed) ts_fontSystemFontGradeTraitKey]
00007ffa1504dfc2 (__TEXT,__text) non-external +[UIVisualEffect(NewsFeed) ne_visualEffectsForDailyBriefing]
00007ffa1504c480 (__TEXT,__text) non-external -[AVPlayerViewController(Bridge) ne_isPictureInPictureActive]
00007ffa1504c46e (__TEXT,__text) non-external -[AVPlayerViewController(Bridge) ne_isPictureInPicturePossible]
00007ffa1504c44a (__TEXT,__text) non-external -[AVPlayerViewController(Bridge) ne_startPictureInPicture]
00007ffa1504c45c (__TEXT,__text) non-external -[AVPlayerViewController(Bridge) ne_stopPictureInPicture]
00007ffa1504b97e (__TEXT,__text) non-external -[NEArticleLinkPresentationSource .cxx_destruct]
00007ffa1504b960 (__TEXT,__text) non-external -[NEArticleLinkPresentationSource headline]
00007ffa1504b200 (__TEXT,__text) non-external -[NEArticleLinkPresentationSource initWithHeadline:articleURL:selectedText:]
00007ffa1504b2ca (__TEXT,__text) non-external -[NEArticleLinkPresentationSource linkMetadata]
00007ffa1504b974 (__TEXT,__text) non-external -[NEArticleLinkPresentationSource selectedText]
00007ffa1504b58c (__TEXT,__text) non-external -[NEArticleLinkPresentationSource thumbnailImageProviderFromHeadline:]
00007ffa1504b40f (__TEXT,__text) non-external -[NEArticleLinkPresentationSource titleFromHeadline:]
00007ffa1504b96a (__TEXT,__text) non-external -[NEArticleLinkPresentationSource url]
00007ffa1504ce19 (__TEXT,__text) non-external -[NEChannelLinkPresentationSource .cxx_destruct]
00007ffa1504cc74 (__TEXT,__text) non-external -[NEChannelLinkPresentationSource initWithChannel:]
00007ffa1504cd4e (__TEXT,__text) non-external -[NEChannelLinkPresentationSource linkMetadata]
00007ffa1504ce05 (__TEXT,__text) non-external -[NEChannelLinkPresentationSource title]
00007ffa1504ce0f (__TEXT,__text) non-external -[NEChannelLinkPresentationSource url]
00007ffa1504b1b4 (__TEXT,__text) non-external -[NEIssueLinkPresentationSource .cxx_destruct]
00007ffa1504adfa (__TEXT,__text) non-external -[NEIssueLinkPresentationSource imageItemProviderFromIssue:]
00007ffa1504aba0 (__TEXT,__text) non-external -[NEIssueLinkPresentationSource initWithIssue:]
00007ffa1504b1aa (__TEXT,__text) non-external -[NEIssueLinkPresentationSource issue]
00007ffa1504ac0b (__TEXT,__text) non-external -[NEIssueLinkPresentationSource linkMetadata]
00007ffa1504ade5 (__TEXT,__text) non-external -[NEIssueLinkPresentationSource subtitleFromIssue:]
00007ffa1504add0 (__TEXT,__text) non-external -[NEIssueLinkPresentationSource titleFromIssue:]
00007ffa1504b144 (__TEXT,__text) non-external -[NEIssueLinkPresentationSource urlFromIssue:]
00007ffa1504d22e (__TEXT,__text) non-external -[NELinkMetadataSource .cxx_destruct]
00007ffa1504d162 (__TEXT,__text) non-external -[NELinkMetadataSource _linkPresentationImageFromImage:]
00007ffa1504ce41 (__TEXT,__text) non-external -[NELinkMetadataSource initWithTitle:url:image:]
00007ffa1504cfb9 (__TEXT,__text) non-external -[NELinkMetadataSource initWithTitle:url:imageProvider:iconProvider:]
00007ffa1504cfdc (__TEXT,__text) non-external -[NELinkMetadataSource initWithTitle:url:imageProvider:iconProvider:selectedText:]
00007ffa1504d224 (__TEXT,__text) non-external -[NELinkMetadataSource linkMetadata]
00007ffa1504d7eb (__TEXT,__text) non-external -[NEPuzzleHubLinkPresentationSource .cxx_destruct]
00007ffa1504d250 (__TEXT,__text) non-external -[NEPuzzleHubLinkPresentationSource initWithTitle:tag:]
00007ffa1504d2e9 (__TEXT,__text) non-external -[NEPuzzleHubLinkPresentationSource linkMetadata]
00007ffa1504d7e1 (__TEXT,__text) non-external -[NEPuzzleHubLinkPresentationSource tag]
00007ffa1504d7d7 (__TEXT,__text) non-external -[NEPuzzleHubLinkPresentationSource title]
00007ffa1504e4e4 (__TEXT,__text) non-external -[NEPuzzleTagLinkPresentationSource .cxx_destruct]
00007ffa1504e13b (__TEXT,__text) non-external -[NEPuzzleTagLinkPresentationSource initWithPuzzleTag:]
00007ffa1504e1a6 (__TEXT,__text) non-external -[NEPuzzleTagLinkPresentationSource linkMetadata]
00007ffa1504e4da (__TEXT,__text) non-external -[NEPuzzleTagLinkPresentationSource puzzleTag]
00007ffa1504df84 (__TEXT,__text) non-external -[NESportsEventLinkPresentationSource .cxx_destruct]
00007ffa1504d813 (__TEXT,__text) non-external -[NESportsEventLinkPresentationSource initWithSportsEvent:tagImageProvider:]
