00007ffa0c61ef45 (__TEXT,__text) non-external +[RVMenuItem lookupTextForText:]
00007ffa0c61e261 (__TEXT,__text) non-external +[RVPopoverPresenter closeAll]
00007ffa0c61ff22 (__TEXT,__text) non-external +[RVPresenter sharedPresenter]
00007ffa0c61f2e1 (__TEXT,__text) non-external +[RVTranslateMenuItem _isServiceAvailableForItem:presentingContext:]
00007ffa0c61f30c (__TEXT,__text) non-external +[RVTranslateMenuItem isAvailableForItem:presentingContext:]
00007ffa0c61f0d9 (__TEXT,__text) non-external +[RVTranslateMenuItem translateTextForItem:]
00007ffa0c61fc66 (__TEXT,__text) non-external -[RVGestureDelegate .cxx_destruct]
00007ffa0c61fbc7 (__TEXT,__text) non-external -[RVGestureDelegate actualGestureDelegate]
00007ffa0c61fc0d (__TEXT,__text) non-external -[RVGestureDelegate item]
00007ffa0c61fc53 (__TEXT,__text) non-external -[RVGestureDelegate lookupFlavor]
00007ffa0c61fbea (__TEXT,__text) non-external -[RVGestureDelegate presenter]
00007ffa0c61f658 (__TEXT,__text) non-external -[RVGestureDelegate recognizerDidCancelAnimation:]
00007ffa0c61f7aa (__TEXT,__text) non-external -[RVGestureDelegate recognizerDidCompleteAnimation:]
00007ffa0c61faac (__TEXT,__text) non-external -[RVGestureDelegate recognizerDidDismissAnimation:]
00007ffa0c61f577 (__TEXT,__text) non-external -[RVGestureDelegate recognizerDidUpdateAnimation:]
00007ffa0c61f43a (__TEXT,__text) non-external -[RVGestureDelegate recognizerWillBeginAnimation:]
00007ffa0c61fbdb (__TEXT,__text) non-external -[RVGestureDelegate setActualGestureDelegate:]
00007ffa0c61fc21 (__TEXT,__text) non-external -[RVGestureDelegate setItem:]
00007ffa0c61fc5d (__TEXT,__text) non-external -[RVGestureDelegate setLookupFlavor:]
00007ffa0c61fbfe (__TEXT,__text) non-external -[RVGestureDelegate setPresenter:]
00007ffa0c61fc44 (__TEXT,__text) non-external -[RVGestureDelegate setSpecializedController:]
00007ffa0c61fc30 (__TEXT,__text) non-external -[RVGestureDelegate specializedController]
00007ffa0c61eee1 (__TEXT,__text) non-external -[RVMenuItem .cxx_destruct]
00007ffa0c61ec31 (__TEXT,__text) non-external -[RVMenuItem _rvMenuItemAction]
00007ffa0c61eec0 (__TEXT,__text) non-external -[RVMenuItem forceLookup]
00007ffa0c61ee3a (__TEXT,__text) non-external -[RVMenuItem image]
00007ffa0c61eab8 (__TEXT,__text) non-external -[RVMenuItem initWithTitle:presenter:item:documentContext:presentingContext:options:]
00007ffa0c61eed1 (__TEXT,__text) non-external -[RVMenuItem setForceLookup:]
00007ffa0c61edde (__TEXT,__text) non-external -[RVMenuItem tagForType]
00007ffa0c61e223 (__TEXT,__text) non-external -[RVPopoverPresenter .cxx_destruct]
00007ffa0c61df2b (__TEXT,__text) non-external -[RVPopoverPresenter close]
00007ffa0c61dd1f (__TEXT,__text) non-external -[RVPopoverPresenter customPopoverForItem:presentingContext:content:]
00007ffa0c61e0aa (__TEXT,__text) non-external -[RVPopoverPresenter gestureStarting]
00007ffa0c61e13c (__TEXT,__text) non-external -[RVPopoverPresenter gestureStopped:]
00007ffa0c61dfe7 (__TEXT,__text) non-external -[RVPopoverPresenter popoverWillClose:]
00007ffa0c61df41 (__TEXT,__text) non-external -[RVPopoverPresenter popoverWillShow:]
00007ffa0c61dcaf (__TEXT,__text) non-external -[RVPresenter .cxx_destruct]
00007ffa0c61adad (__TEXT,__text) non-external -[RVPresenter animationControllerForItem:documentContext:presentingContext:options:]
00007ffa0c61db94 (__TEXT,__text) non-external -[RVPresenter contentChanged]
00007ffa0c61dc76 (__TEXT,__text) non-external -[RVPresenter contentMoved]
00007ffa0c61acf9 (__TEXT,__text) non-external -[RVPresenter ddActionAvailableForUrl:ddResult:ddContext:]
00007ffa0c61a23b (__TEXT,__text) non-external -[RVPresenter ddActionContextFromDocumentContext:presentingContext:item:ddResult:]
00007ffa0c61bf12 (__TEXT,__text) non-external -[RVPresenter lookupDataForItem:text:updatedOptions:options:]
