000000020644e8ac (__TEXT,__text) non-external +[CLLocationManager(WeatherCore) wc_authorizationStatus]
000000020644e898 (__TEXT,__text) non-external +[NSLocale(WeatherCore) wc_setPreferredTemperatureUnit:]
000000020644dd64 (__TEXT,__text) non-external +[NSUbiquitousKeyValueStore(WeatherCore) wc_sharedInstance]
000000020644e8c8 (__TEXT,__text) non-external +[NSUserDefaults(WeatherCore) wc_userDefaultsWithSuiteName:backupDisabled:]
000000020644e930 (__TEXT,__text) non-external +[WCDefaultCity cityFromAlCity:]
000000020644d60c (__TEXT,__text) non-external +[WCDistributedNotificationCenter defaultCenter]
000000020644ee18 (__TEXT,__text) non-external -[CLLocation(WeatherCore) shiftedReferenceFrame]
000000020644d5fc (__TEXT,__text) non-external -[MKLocalSearchCompleter(WeatherCore) wc_applyLocalitiesAndLandmarksFilterType]
0000000206450038 (__TEXT,__text) non-external -[MKLocalSearchCompletion(WeatherCore) wc_calloutTitle]
0000000206450044 (__TEXT,__text) non-external -[MKLocalSearchCompletion(WeatherCore) wc_getCoordinate:]
000000020645002c (__TEXT,__text) non-external -[MKLocalSearchCompletion(WeatherCore) wc_mapItem]
000000020644ee40 (__TEXT,__text) non-external -[MKMapItem(WeatherCore) wc_localityName]
000000020644ef38 (__TEXT,__text) non-external -[MKMapItem(WeatherCore) wc_weatherDisplayName]
000000020644f064 (__TEXT,__text) non-external -[MKMapItem(WeatherCore) wc_weatherLocationName]
000000020644f500 (__TEXT,__text) non-external -[NSArray(WeatherCore) wc_allObjectsPassTest:]
000000020644edf0 (__TEXT,__text) non-external -[NSDate(WeatherCore) wc_timeIntervalUntilNow]
000000020644de10 (__TEXT,__text) non-external -[NSUbiquitousKeyValueStore(WeatherCore) wc_synchronizeWithCompletionHandler:]
000000020644ffec (__TEXT,__text) non-external -[WCCloudMigrator .cxx_destruct]
000000020644ffe4 (__TEXT,__text) non-external -[WCCloudMigrator deviceLookup]
000000020644fcbc (__TEXT,__text) non-external -[WCCloudMigrator eraseStoreIfNeeded:]
000000020644f640 (__TEXT,__text) non-external -[WCCloudMigrator init]
000000020644f708 (__TEXT,__text) non-external -[WCCloudMigrator migrateStore:toStore:completionBlock:]
000000020644f6a8 (__TEXT,__text) non-external -[WCCloudMigrator storeRequiresMigration:]
000000020644ed64 (__TEXT,__text) non-external -[WCDefaultCity .cxx_destruct]
000000020644ed24 (__TEXT,__text) non-external -[WCDefaultCity countryName]
000000020644ed44 (__TEXT,__text) non-external -[WCDefaultCity countryOverride]
000000020644eb90 (__TEXT,__text) non-external -[WCDefaultCity description]
000000020644ecf4 (__TEXT,__text) non-external -[WCDefaultCity latitude]
000000020644ecc4 (__TEXT,__text) non-external -[WCDefaultCity localeCode]
000000020644ece4 (__TEXT,__text) non-external -[WCDefaultCity longitude]
000000020644ed04 (__TEXT,__text) non-external -[WCDefaultCity name]
000000020644ed2c (__TEXT,__text) non-external -[WCDefaultCity setCountryName:]
000000020644ed4c (__TEXT,__text) non-external -[WCDefaultCity setCountryOverride:]
000000020644ecfc (__TEXT,__text) non-external -[WCDefaultCity setLatitude:]
000000020644eccc (__TEXT,__text) non-external -[WCDefaultCity setLocaleCode:]
000000020644ecec (__TEXT,__text) non-external -[WCDefaultCity setLongitude:]
000000020644ed0c (__TEXT,__text) non-external -[WCDefaultCity setName:]
000000020644ecdc (__TEXT,__text) non-external -[WCDefaultCity setTimeZone:]
000000020644ed3c (__TEXT,__text) non-external -[WCDefaultCity setUnlocalizedCountryName:]
000000020644ed5c (__TEXT,__text) non-external -[WCDefaultCity setUnlocalizedCountryOverride:]
000000020644ed1c (__TEXT,__text) non-external -[WCDefaultCity setUnlocalizedName:]
