00000001db1f9c90 (__TEXT,__text) non-external +[LNAppConnectionListener sharedListener]
00000001db1fe5b0 (__TEXT,__text) non-external +[LNClientConnection currentAuditToken]
00000001db1f8e54 (__TEXT,__text) non-external +[LNUserActivityHelper associateAppIntentWithUserActivity:completionHandler:]
00000001db1fe5bc (__TEXT,__text) non-external -[CSSearchableItemAttributeSet(Temporary) setCachedViewDataSafe:]
00000001db1f8e60 (__TEXT,__text) non-external -[LNAppConnectionListener .cxx_destruct]
00000001db1f8ecc (__TEXT,__text) non-external -[LNAppConnectionListener appContext]
00000001db1f93c0 (__TEXT,__text) non-external -[LNAppConnectionListener cleanUp:]
00000001db1f8eb8 (__TEXT,__text) non-external -[LNAppConnectionListener clientConnections]
00000001db1f9500 (__TEXT,__text) non-external -[LNAppConnectionListener handleAppleEvent:withReplyEvent:]
00000001db1f9bc4 (__TEXT,__text) non-external -[LNAppConnectionListener init]
00000001db1f8ed4 (__TEXT,__text) non-external -[LNAppConnectionListener listener:shouldAcceptNewConnection:]
00000001db1f9b6c (__TEXT,__text) non-external -[LNAppConnectionListener listenerEndpoint]
00000001db1f8ec0 (__TEXT,__text) non-external -[LNAppConnectionListener setAppContext:]
00000001db1f8eb0 (__TEXT,__text) non-external -[LNAppConnectionListener xpcListener]
00000001db1fa810 (__TEXT,__text) non-external -[LNAppContextWrapper .cxx_destruct]
00000001db1fa81c (__TEXT,__text) non-external -[LNAppContextWrapper appContext]
00000001db1fa91c (__TEXT,__text) non-external -[LNAppContextWrapper init]
00000001db1fa824 (__TEXT,__text) non-external -[LNAppContextWrapper performAction:options:reportingProgress:delegate:auditToken:completionHandler:]
00000001db1fa994 (__TEXT,__text) non-external -[LNClientConnection .cxx_destruct]
00000001db1faa08 (__TEXT,__text) non-external -[LNClientConnection appContext]
00000001db1fe394 (__TEXT,__text) non-external -[LNClientConnection dealloc]
00000001db1fe264 (__TEXT,__text) non-external -[LNClientConnection enqueuePerformActionOperation:]
00000001db1fb688 (__TEXT,__text) non-external -[LNClientConnection fetchActionAppContextFromAction:completionHandler:]
00000001db1fb280 (__TEXT,__text) non-external -[LNClientConnection fetchActionForAppShortcutIdentifier:completionHandler:]
00000001db1fb484 (__TEXT,__text) non-external -[LNClientConnection fetchActionForAutoShortcutPhrase:completionHandler:]
00000001db1fbebc (__TEXT,__text) non-external -[LNClientConnection fetchActionOutputValueWithIdentifier:completionHandler:]
00000001db1faacc (__TEXT,__text) non-external -[LNClientConnection fetchAppShortcutParametersWithCompletionHandler:]
00000001db1fd100 (__TEXT,__text) non-external -[LNClientConnection fetchDestinationMDMAccountIdentifierForAction:completionHandler:]
00000001db1fdf00 (__TEXT,__text) non-external -[LNClientConnection fetchDisplayRepresentationForActions:completionHandler:]
00000001db1fc4c8 (__TEXT,__text) non-external -[LNClientConnection fetchOptionsDefaultValuesForAction:completionHandler:]
00000001db1fc990 (__TEXT,__text) non-external -[LNClientConnection fetchOptionsForAction:actionMetadata:parameterMetadata:optionsProviderReference:searchTerm:localeIdentifier:completionHandler:]
