00007ffc0aec561e (__TEXT,__text) non-external +[CLLocationManager(WeatherCore) wc_authorizationStatus]
00007ffc0aec5605 (__TEXT,__text) non-external +[NSLocale(WeatherCore) wc_setPreferredTemperatureUnit:]
00007ffc0aec4b71 (__TEXT,__text) non-external +[NSUbiquitousKeyValueStore(WeatherCore) wc_sharedInstance]
00007ffc0aec5646 (__TEXT,__text) non-external +[NSUserDefaults(WeatherCore) wc_userDefaultsWithSuiteName:backupDisabled:]
00007ffc0aec563e (__TEXT,__text) non-external +[WCCapabilities isSeedBuild]
00007ffc0aec56c1 (__TEXT,__text) non-external +[WCDefaultCity cityFromAlCity:]
00007ffc0aec755d (__TEXT,__text) non-external +[WCDefaultCityManager isGreenTea]
00007ffc0aec44d1 (__TEXT,__text) non-external +[WCDistributedNotificationCenter defaultCenter]
00007ffc0aec609b (__TEXT,__text) non-external +[WCMobileGestaltBridge _getStringAnswer:]
00007ffc0aec6082 (__TEXT,__text) non-external +[WCMobileGestaltBridge buildVersion]
00007ffc0aec603b (__TEXT,__text) non-external +[WCMobileGestaltBridge isIPad]
00007ffc0aec6050 (__TEXT,__text) non-external +[WCMobileGestaltBridge marketingProductName]
00007ffc0aec6069 (__TEXT,__text) non-external +[WCMobileGestaltBridge productVersion]
00007ffc0aec5ec8 (__TEXT,__text) non-external -[NPSManagerBridge init]
00007ffc0aec5ef7 (__TEXT,__text) non-external -[NPSManagerBridge synchronizeUserDefaultsDomain:keys:container:appGroupContainer:]
00007ffc0aec5efd (__TEXT,__text) non-external -[NSArray(WeatherCore) wc_allObjectsPassTest:]
00007ffc0aec5b32 (__TEXT,__text) non-external -[NSDate(WeatherCore) wc_timeIntervalUntilNow]
00007ffc0aec4be2 (__TEXT,__text) non-external -[NSUbiquitousKeyValueStore(WeatherCore) wc_synchronizeWithCompletionHandler:]
00007ffc0aec6978 (__TEXT,__text) non-external -[WCCloudMigrator .cxx_destruct]
00007ffc0aec696e (__TEXT,__text) non-external -[WCCloudMigrator deviceLookup]
00007ffc0aec6674 (__TEXT,__text) non-external -[WCCloudMigrator eraseStoreIfNeeded:]
00007ffc0aec60a8 (__TEXT,__text) non-external -[WCCloudMigrator init]
00007ffc0aec6151 (__TEXT,__text) non-external -[WCCloudMigrator migrateStore:toStore:completionBlock:]
00007ffc0aec60fe (__TEXT,__text) non-external -[WCCloudMigrator storeRequiresMigration:]
00007ffc0aec5ac8 (__TEXT,__text) non-external -[WCDefaultCity .cxx_destruct]
00007ffc0aec5a64 (__TEXT,__text) non-external -[WCDefaultCity countryName]
00007ffc0aec5a96 (__TEXT,__text) non-external -[WCDefaultCity countryOverride]
00007ffc0aec58bb (__TEXT,__text) non-external -[WCDefaultCity description]
00007ffc0aec5a1c (__TEXT,__text) non-external -[WCDefaultCity latitude]
00007ffc0aec59d4 (__TEXT,__text) non-external -[WCDefaultCity localeCode]
00007ffc0aec5a06 (__TEXT,__text) non-external -[WCDefaultCity longitude]
00007ffc0aec5a32 (__TEXT,__text) non-external -[WCDefaultCity name]
00007ffc0aec5a6e (__TEXT,__text) non-external -[WCDefaultCity setCountryName:]
00007ffc0aec5aa0 (__TEXT,__text) non-external -[WCDefaultCity setCountryOverride:]
00007ffc0aec5a27 (__TEXT,__text) non-external -[WCDefaultCity setLatitude:]
00007ffc0aec59de (__TEXT,__text) non-external -[WCDefaultCity setLocaleCode:]
00007ffc0aec5a11 (__TEXT,__text) non-external -[WCDefaultCity setLongitude:]
00007ffc0aec5a3c (__TEXT,__text) non-external -[WCDefaultCity setName:]
00007ffc0aec59f7 (__TEXT,__text) non-external -[WCDefaultCity setTimeZone:]
00007ffc0aec5a87 (__TEXT,__text) non-external -[WCDefaultCity setUnlocalizedCountryName:]
00007ffc0aec5ab9 (__TEXT,__text) non-external -[WCDefaultCity setUnlocalizedCountryOverride:]
00007ffc0aec5a55 (__TEXT,__text) non-external -[WCDefaultCity setUnlocalizedName:]
00007ffc0aec59ed (__TEXT,__text) non-external -[WCDefaultCity timeZone]
00007ffc0aec5a7d (__TEXT,__text) non-external -[WCDefaultCity unlocalizedCountryName]
00007ffc0aec5aaf (__TEXT,__text) non-external -[WCDefaultCity unlocalizedCountryOverride]
00007ffc0aec5a4b (__TEXT,__text) non-external -[WCDefaultCity unlocalizedName]
00007ffc0aec759c (__TEXT,__text) non-external -[WCDefaultCityManager .cxx_destruct]
00007ffc0aec7578 (__TEXT,__text) non-external -[WCDefaultCityManager dataSynchronizationLock]
00007ffc0aec6aeb (__TEXT,__text) non-external -[WCDefaultCityManager defaultCities]
00007ffc0aec6b57 (__TEXT,__text) non-external -[WCDefaultCityManager defaultCityForLocalTimeZone]
00007ffc0aec6988 (__TEXT,__text) non-external -[WCDefaultCityManager init]
00007ffc0aec6cd6 (__TEXT,__text) non-external -[WCDefaultCityManager reloadDefaultCities]
00007ffc0aec7581 (__TEXT,__text) non-external -[WCDefaultCityManager reloadQueue]
00007ffc0aec7567 (__TEXT,__text) non-external -[WCDefaultCityManager setDefaultCities:]
00007ffc0aec758b (__TEXT,__text) non-external -[WCDefaultCityManager setReloadQueue:]
00007ffc0aec55f5 (__TEXT,__text) non-external -[WCDeviceLookup .cxx_destruct]
00007ffc0aec55eb (__TEXT,__text) non-external -[WCDeviceLookup accountStore]
00007ffc0aec4d17 (__TEXT,__text) non-external -[WCDeviceLookup checkAllDevicesRunningMinimumiOSVersion:macOSVersion:orInactiveForTimeInterval:completionHandler:]
00007ffc0aec4cc1 (__TEXT,__text) non-external -[WCDeviceLookup init]
00007ffc0aec4b61 (__TEXT,__text) non-external -[WCDistributedNotificationCenter .cxx_destruct]
