00007ffe089b2fc1 (__TEXT,__text) non-external +[TDVHomeButtonHandler handlerWithCompletion:]
00007ffe089b6f99 (__TEXT,__text) non-external -[ADTransparencyViewController .cxx_destruct]
00007ffe089b5153 (__TEXT,__text) non-external -[ADTransparencyViewController _closeViewController:]
00007ffe089b37ae (__TEXT,__text) non-external -[ADTransparencyViewController _commonInit]
00007ffe089b6640 (__TEXT,__text) non-external -[ADTransparencyViewController _hideErrorMessage]
00007ffe089b6d88 (__TEXT,__text) non-external -[ADTransparencyViewController _postDismissedNotification]
00007ffe089b66c1 (__TEXT,__text) non-external -[ADTransparencyViewController _reportTransparencyViewControllerEventWithType:withCompletionHandler:]
00007ffe089b528e (__TEXT,__text) non-external -[ADTransparencyViewController _showErrorMessage:]
00007ffe089b4269 (__TEXT,__text) non-external -[ADTransparencyViewController configureWebView]
00007ffe089b6e23 (__TEXT,__text) non-external -[ADTransparencyViewController delegate]
00007ffe089b507d (__TEXT,__text) non-external -[ADTransparencyViewController errorDelegate]
00007ffe089b6ee4 (__TEXT,__text) non-external -[ADTransparencyViewController errorLabel]
00007ffe089b30ed (__TEXT,__text) non-external -[ADTransparencyViewController initWithTransparencyDetails:]
00007ffe089b6f53 (__TEXT,__text) non-external -[ADTransparencyViewController isiPad]
00007ffe089b6f09 (__TEXT,__text) non-external -[ADTransparencyViewController myWebView]
00007ffe089b6f74 (__TEXT,__text) non-external -[ADTransparencyViewController notificationObserver]
00007ffe089b3763 (__TEXT,__text) non-external -[ADTransparencyViewController preferredInterfaceOrientationForPresentation]
00007ffe089b4079 (__TEXT,__text) non-external -[ADTransparencyViewController prepareRenderingPayload]
00007ffe089b4fd7 (__TEXT,__text) non-external -[ADTransparencyViewController presentViewDelegate]
00007ffe089b4bbb (__TEXT,__text) non-external -[ADTransparencyViewController renderWebView]
00007ffe089b6e7b (__TEXT,__text) non-external -[ADTransparencyViewController renderingStatusForLocationPermission]
00007ffe089b6e8c (__TEXT,__text) non-external -[ADTransparencyViewController renderingStatusForPAPermission]
00007ffe089b3541 (__TEXT,__text) non-external -[ADTransparencyViewController requestViewWithTransparencyDetails:]
00007ffe089b6e34 (__TEXT,__text) non-external -[ADTransparencyViewController setDelegate:]
00007ffe089b6ef5 (__TEXT,__text) non-external -[ADTransparencyViewController setErrorLabel:]
00007ffe089b6f64 (__TEXT,__text) non-external -[ADTransparencyViewController setIsiPad:]
00007ffe089b6f1a (__TEXT,__text) non-external -[ADTransparencyViewController setMyWebView:]
00007ffe089b6f85 (__TEXT,__text) non-external -[ADTransparencyViewController setNotificationObserver:]
00007ffe089b6eae (__TEXT,__text) non-external -[ADTransparencyViewController setTransparencyDetails:]
00007ffe089b6ed0 (__TEXT,__text) non-external -[ADTransparencyViewController setTransparencyDetailsData:]
00007ffe089b6f3f (__TEXT,__text) non-external -[ADTransparencyViewController setTransparencyNavBar:]
00007ffe089b33fd (__TEXT,__text) non-external -[ADTransparencyViewController setupMacCatalyst]
00007ffe089b6ebf (__TEXT,__text) non-external -[ADTransparencyViewController transparencyDetailsData]
00007ffe089b6e48 (__TEXT,__text) non-external -[ADTransparencyViewController transparencyDetailsUnavailableMessage]
00007ffe089b6e9d (__TEXT,__text) non-external -[ADTransparencyViewController transparencyDetails]
00007ffe089b6f2e (__TEXT,__text) non-external -[ADTransparencyViewController transparencyNavBar]
00007ffe089b6e59 (__TEXT,__text) non-external -[ADTransparencyViewController transparencyRendererPayload]
00007ffe089b6e6a (__TEXT,__text) non-external -[ADTransparencyViewController transparencyRendererURL]
00007ffe089b31bc (__TEXT,__text) non-external -[ADTransparencyViewController viewDidAppear:]
00007ffe089b334d (__TEXT,__text) non-external -[ADTransparencyViewController viewDidDisappear:]
00007ffe089b3159 (__TEXT,__text) non-external -[ADTransparencyViewController viewDidLoad]
00007ffe089b5812 (__TEXT,__text) non-external -[ADTransparencyViewController webView:decidePolicyForNavigationAction:decisionHandler:]
00007ffe089b658c (__TEXT,__text) non-external -[ADTransparencyViewController webView:didFailNavigation:withError:]
00007ffe089b65e6 (__TEXT,__text) non-external -[ADTransparencyViewController webView:didFailProvisionalNavigation:withError:]
00007ffe089b57b6 (__TEXT,__text) non-external -[ADTransparencyViewController webView:didFinishNavigation:]
00007ffe089b2e8f (__TEXT,__text) non-external -[NewsTransparencyViewController .cxx_destruct]
00007ffe089b1979 (__TEXT,__text) non-external -[NewsTransparencyViewController _closeViewController:]
00007ffe089b01fa (__TEXT,__text) non-external -[NewsTransparencyViewController _commonInit]
00007ffe089b18f8 (__TEXT,__text) non-external -[NewsTransparencyViewController _hideErrorMessage]
00007ffe089b2cb5 (__TEXT,__text) non-external -[NewsTransparencyViewController _openDebugView:]
00007ffe089b134a (__TEXT,__text) non-external -[NewsTransparencyViewController _showErrorMessage:]
00007ffe089b2bf3 (__TEXT,__text) non-external -[NewsTransparencyViewController debugDetailsViewControllerReady:]
00007ffe089b2d3f (__TEXT,__text) non-external -[NewsTransparencyViewController delegate]
00007ffe089b2add (__TEXT,__text) non-external -[NewsTransparencyViewController displayDebugButtonWaitingIndicator]
00007ffe089b1a59 (__TEXT,__text) non-external -[NewsTransparencyViewController errorDelegate]
00007ffe089b2dde (__TEXT,__text) non-external -[NewsTransparencyViewController errorLabel]
00007ffe089afbac (__TEXT,__text) non-external -[NewsTransparencyViewController initWithNewsTransparencyDetailsDictionary:]
00007ffe089b2e49 (__TEXT,__text) non-external -[NewsTransparencyViewController isClientTodayWidget]
00007ffe089b01db (__TEXT,__text) non-external -[NewsTransparencyViewController isDeviceLocked]
00007ffe089b2e28 (__TEXT,__text) non-external -[NewsTransparencyViewController isiPad]
00007ffe089b0a9b (__TEXT,__text) non-external -[NewsTransparencyViewController loadWebView]
00007ffe089b2e03 (__TEXT,__text) non-external -[NewsTransparencyViewController myNewsPrivacyWebView]
00007ffe089b2e6a (__TEXT,__text) non-external -[NewsTransparencyViewController notificationObserver]
00007ffe089b19bd (__TEXT,__text) non-external -[NewsTransparencyViewController presentViewDelegate]
00007ffe089b2d97 (__TEXT,__text) non-external -[NewsTransparencyViewController renderingStatusForLocationPermission]
00007ffe089b2da8 (__TEXT,__text) non-external -[NewsTransparencyViewController renderingStatusForPAPermission]
00007ffe089b01e3 (__TEXT,__text) non-external -[NewsTransparencyViewController requestUserPassCodeUnlockUIWithBlock:]
00007ffe089b2d50 (__TEXT,__text) non-external -[NewsTransparencyViewController setDelegate:]
00007ffe089b2def (__TEXT,__text) non-external -[NewsTransparencyViewController setErrorLabel:]
00007ffe089b2e5a (__TEXT,__text) non-external -[NewsTransparencyViewController setIsClientTodayWidget:]
00007ffe089b2e39 (__TEXT,__text) non-external -[NewsTransparencyViewController setIsiPad:]
00007ffe089b2e14 (__TEXT,__text) non-external -[NewsTransparencyViewController setMyNewsPrivacyWebView:]
00007ffe089b2e7b (__TEXT,__text) non-external -[NewsTransparencyViewController setNotificationObserver:]
00007ffe089b2dca (__TEXT,__text) non-external -[NewsTransparencyViewController setTransparencyDetailsDictionary:]
00007ffe089b1df2 (__TEXT,__text) non-external -[NewsTransparencyViewController setupMacCatalyst]
00007ffe089b2db9 (__TEXT,__text) non-external -[NewsTransparencyViewController transparencyDetailsDictionary]
00007ffe089b2d64 (__TEXT,__text) non-external -[NewsTransparencyViewController transparencyDetailsUnavailableMessage]
00007ffe089b2d75 (__TEXT,__text) non-external -[NewsTransparencyViewController transparencyRendererPayload]
00007ffe089b2d86 (__TEXT,__text) non-external -[NewsTransparencyViewController transparencyRendererURL]
00007ffe089b1b2f (__TEXT,__text) non-external -[NewsTransparencyViewController viewDidAppear:]
00007ffe089b1ce0 (__TEXT,__text) non-external -[NewsTransparencyViewController viewDidDisappear:]
00007ffe089affa2 (__TEXT,__text) non-external -[NewsTransparencyViewController viewDidLoad]
00007ffe089b1f36 (__TEXT,__text) non-external -[NewsTransparencyViewController webView:decidePolicyForNavigationAction:decisionHandler:]
00007ffe089b1844 (__TEXT,__text) non-external -[NewsTransparencyViewController webView:didFailNavigation:withError:]
00007ffe089b189e (__TEXT,__text) non-external -[NewsTransparencyViewController webView:didFailProvisionalNavigation:withError:]
00007ffe089b1785 (__TEXT,__text) non-external -[NewsTransparencyViewController webView:didFinishNavigation:]
00007ffe089b30dd (__TEXT,__text) non-external -[TDVHomeButtonHandler .cxx_destruct]
00007ffe089b30c4 (__TEXT,__text) non-external -[TDVHomeButtonHandler homeButtonHandlerCallback]
00007ffe089b2f59 (__TEXT,__text) non-external -[TDVHomeButtonHandler initWithCompletion:]
00007ffe089b30ce (__TEXT,__text) non-external -[TDVHomeButtonHandler setHomeButtonHandlerCallback:]
00007ffe089b300e (__TEXT,__text) non-external -[TDVHomeButtonHandler startConsumingHardwarePresses:]
