00000001d75fbb8c (__TEXT,__text) non-external +[SVAudioSession sharedSession]
00000001d75fdd28 (__TEXT,__text) non-external +[SVPlayerLayer defaultActionForKey:]
00000001d75fc5b0 (__TEXT,__text) non-external +[SVVideoPlayButton playImage]
00000001d75fee3c (__TEXT,__text) non-external -[NSObject(SVAXElementOcclusion) svax_shouldBeOccluded]
00000001d75fedec (__TEXT,__text) non-external -[SVAudioSession .cxx_destruct]
00000001d75fc058 (__TEXT,__text) non-external -[SVAudioSession activateAudioSessionCategory]
00000001d75fbccc (__TEXT,__text) non-external -[SVAudioSession addInterestForPlayer:withMode:]
00000001d75fea98 (__TEXT,__text) non-external -[SVAudioSession canDeactivateAudioSession]
00000001d75feaec (__TEXT,__text) non-external -[SVAudioSession deactivateAudioSessionCategory]
00000001d75fec08 (__TEXT,__text) non-external -[SVAudioSession desiredAudioSessionConfiguration]
00000001d75fbc20 (__TEXT,__text) non-external -[SVAudioSession init]
00000001d75fc118 (__TEXT,__text) non-external -[SVAudioSession isAudioSessionActive]
00000001d75fbf30 (__TEXT,__text) non-external -[SVAudioSession needsToSetupAudioSessionCategory]
00000001d75fede4 (__TEXT,__text) non-external -[SVAudioSession playbackController]
00000001d75fbe1c (__TEXT,__text) non-external -[SVAudioSession players]
00000001d75fe860 (__TEXT,__text) non-external -[SVAudioSession registerPlaybackControlForPlayer:withMode:]
00000001d75fe8ec (__TEXT,__text) non-external -[SVAudioSession removeInterestForPlayer:]
00000001d75fbe14 (__TEXT,__text) non-external -[SVAudioSession semaphore]
00000001d75fc174 (__TEXT,__text) non-external -[SVAudioSession setAudioSessionActive:]
00000001d75fbe24 (__TEXT,__text) non-external -[SVAudioSession setupAudioSessionCategory]
00000001d75fc120 (__TEXT,__text) non-external -[SVAudioSession shouldActivateAudioSession]
00000001d75ff4a8 (__TEXT,__text) non-external -[SVAudioSessionConfiguration .cxx_destruct]
00000001d75ff470 (__TEXT,__text) non-external -[SVAudioSessionConfiguration category]
00000001d75ff274 (__TEXT,__text) non-external -[SVAudioSessionConfiguration initWithCategory:mode:policy:]
00000001d75ff324 (__TEXT,__text) non-external -[SVAudioSessionConfiguration isEqualToConfiguration:]
00000001d75ff484 (__TEXT,__text) non-external -[SVAudioSessionConfiguration mode]
00000001d75ff498 (__TEXT,__text) non-external -[SVAudioSessionConfiguration routeSharingPolicy]
00000001d75ff47c (__TEXT,__text) non-external -[SVAudioSessionConfiguration setCategory:]
00000001d75ff490 (__TEXT,__text) non-external -[SVAudioSessionConfiguration setMode:]
00000001d75ff4a0 (__TEXT,__text) non-external -[SVAudioSessionConfiguration setRouteSharingPolicy:]
00000001d75fb7a8 (__TEXT,__text) non-external -[SVButton .cxx_destruct]
00000001d75fb908 (__TEXT,__text) non-external -[SVButton _privateButtonTapped]
00000001d75fb2f8 (__TEXT,__text) non-external -[SVButton initWithFrame:]
00000001d75fb604 (__TEXT,__text) non-external -[SVButton onTouchUpInside:]
00000001d75fb7bc (__TEXT,__text) non-external -[SVButton pointInside:withEvent:]
00000001d75fb424 (__TEXT,__text) non-external -[SVButton setTouchInsets:]
00000001d75fb8f0 (__TEXT,__text) non-external -[SVButton touchInsets]
00000001d75fb99c (__TEXT,__text) non-external -[SVButton touchUpInsideBlock]
00000001d75fcfec (__TEXT,__text) non-external -[SVImageLayer .cxx_destruct]
00000001d75fcfd0 (__TEXT,__text) non-external -[SVImageLayer identifier]
00000001d75fcfc0 (__TEXT,__text) non-external -[SVImageLayer image]
00000001d75fcfe0 (__TEXT,__text) non-external -[SVImageLayer setIdentifier:]
00000001d75fcf24 (__TEXT,__text) non-external -[SVImageLayer setImage:]
00000001d75fc25c (__TEXT,__text) non-external -[SVKeyValueObserver .cxx_destruct]
00000001d75fbb80 (__TEXT,__text) non-external -[SVKeyValueObserver change]
00000001d75fc17c (__TEXT,__text) non-external -[SVKeyValueObserver dealloc]
00000001d75fb9ac (__TEXT,__text) non-external -[SVKeyValueObserver initWithKeyPath:ofObject:withOptions:change:]
00000001d75fc250 (__TEXT,__text) non-external -[SVKeyValueObserver keyPath]
00000001d75fc224 (__TEXT,__text) non-external -[SVKeyValueObserver object]
00000001d75fbac8 (__TEXT,__text) non-external -[SVKeyValueObserver observeValueForKeyPath:ofObject:change:context:]
00000001d75fcf1c (__TEXT,__text) non-external -[SVKeyValueObserver options]
00000001d75fe808 (__TEXT,__text) non-external -[SVLooper .cxx_destruct]
