00007ffa0ba3f5b8 (__TEXT,__text) non-external +[INRecurrenceRule(REMUInt) rem_recurrenceRuleWithInterval:frequency:]
00007ffa0ba40ccf (__TEXT,__text) non-external +[NSColor(TTRCompatibility) ttr_systemBlueColor]
00007ffa0ba40d3b (__TEXT,__text) non-external +[NSColor(TTRCompatibility) ttr_systemBrownColor]
00007ffa0ba40ce1 (__TEXT,__text) non-external +[NSColor(TTRCompatibility) ttr_systemGrayColor]
00007ffa0ba40cf3 (__TEXT,__text) non-external +[NSColor(TTRCompatibility) ttr_systemGreenColor]
00007ffa0ba40d05 (__TEXT,__text) non-external +[NSColor(TTRCompatibility) ttr_systemOrangeColor]
00007ffa0ba40cbd (__TEXT,__text) non-external +[NSColor(TTRCompatibility) ttr_systemPinkColor]
00007ffa0ba40cab (__TEXT,__text) non-external +[NSColor(TTRCompatibility) ttr_systemPurpleColor]
00007ffa0ba40d17 (__TEXT,__text) non-external +[NSColor(TTRCompatibility) ttr_systemRedColor]
00007ffa0ba40d29 (__TEXT,__text) non-external +[NSColor(TTRCompatibility) ttr_systemYellowColor]
00007ffa0ba3f666 (__TEXT,__text) non-external +[TTRUndoManager withActionName:undoManager:block:]
00007ffa0ba403e4 (__TEXT,__text) non-external -[NSBezierPath(TTR_CGPATH) ttr_createCGPath]
00007ffa0ba40d4d (__TEXT,__text) non-external -[NSCollectionView(TTR_SizeInvalidation) ttr_setNeedsVisibleCellsUpdate_rdar103818844]
00007ffa0ba3f5a6 (__TEXT,__text) non-external -[NSNumber(TTRCGFloat) ttr_CGFloatValue]
00007ffa0ba3f570 (__TEXT,__text) non-external -[NSParagraphStyle(TTRCompatibility) ttr_textLists]
00007ffa0ba3f582 (__TEXT,__text) non-external -[NUIContainerView(TTRCompatibility) ttr_insertArrangedSubview:atIndex:]
00007ffa0ba3f594 (__TEXT,__text) non-external -[NUIContainerView(TTRCompatibility) ttr_replaceArrangedSubviewAtIndex:withView:]
00007ffa0ba4009d (__TEXT,__text) non-external -[TTRMOverlayScrollView .cxx_destruct]
00007ffa0ba3fdb5 (__TEXT,__text) non-external -[TTRMOverlayScrollView dealloc]
00007ffa0ba40056 (__TEXT,__text) non-external -[TTRMOverlayScrollView flashesScrollersOnMouseMoved]
00007ffa0ba40067 (__TEXT,__text) non-external -[TTRMOverlayScrollView forceOverlayScrollers]
00007ffa0ba40078 (__TEXT,__text) non-external -[TTRMOverlayScrollView mouseEnteredExitedTrackingArea]
00007ffa0ba3ff39 (__TEXT,__text) non-external -[TTRMOverlayScrollView mouseMoved:]
00007ffa0ba4000d (__TEXT,__text) non-external -[TTRMOverlayScrollView scrollerStyle]
00007ffa0ba3fe06 (__TEXT,__text) non-external -[TTRMOverlayScrollView setFlashesScrollersOnMouseMoved:]
00007ffa0ba3ff8e (__TEXT,__text) non-external -[TTRMOverlayScrollView setForceOverlayScrollers:]
00007ffa0ba40089 (__TEXT,__text) non-external -[TTRMOverlayScrollView setMouseEnteredExitedTrackingArea:]
00007ffa0ba3ffba (__TEXT,__text) non-external -[TTRMOverlayScrollView setScrollerStyle:]
00007ffa0ba405ac (__TEXT,__text) non-external -[TTRMTextView_rdar87778381 initWithCoder:]
00007ffa0ba4056c (__TEXT,__text) non-external -[TTRMTextView_rdar87778381 initWithFrame_rdar87778381:]
00007ffa0ba403d1 (__TEXT,__text) non-external -[TTRReminderBaseTextStorage .cxx_destruct]
00007ffa0ba4022f (__TEXT,__text) non-external -[TTRReminderBaseTextStorage attributesAtIndex:effectiveRange:]
00007ffa0ba403ac (__TEXT,__text) non-external -[TTRReminderBaseTextStorage backingStore]
00007ffa0ba4012e (__TEXT,__text) non-external -[TTRReminderBaseTextStorage init]
00007ffa0ba40387 (__TEXT,__text) non-external -[TTRReminderBaseTextStorage mutableAttributedString:didEdit:range:changeInLength:]
00007ffa0ba40293 (__TEXT,__text) non-external -[TTRReminderBaseTextStorage replaceCharactersInRange:withString:]
00007ffa0ba4030d (__TEXT,__text) non-external -[TTRReminderBaseTextStorage setAttributes:range:]
00007ffa0ba403bd (__TEXT,__text) non-external -[TTRReminderBaseTextStorage setBackingStore:]
00007ffa0ba401df (__TEXT,__text) non-external -[TTRReminderBaseTextStorage string]
00007ffa0ba3fd84 (__TEXT,__text) non-external -[TTRUndoManager .cxx_destruct]
00007ffa0ba3f87d (__TEXT,__text) non-external -[TTRUndoManager _consumePendingActionName]
00007ffa0ba3f91b (__TEXT,__text) non-external -[TTRUndoManager _registerLogUserAction:]
00007ffa0ba3fd62 (__TEXT,__text) non-external -[TTRUndoManager debugIdentifier]
00007ffa0ba3fc6c (__TEXT,__text) non-external -[TTRUndoManager debug_redoStackDescription]
