00000001e64fa424 (__TEXT,__text) non-external +[LNAppConnectionListener sharedListener]
00000001e64fc7f0 (__TEXT,__text) non-external +[LNClientConnection currentAuditToken]
00000001e64f9674 (__TEXT,__text) non-external -[LNAppConnectionListener .cxx_destruct]
00000001e64f96e0 (__TEXT,__text) non-external -[LNAppConnectionListener appContext]
00000001e64f9bb4 (__TEXT,__text) non-external -[LNAppConnectionListener cleanUp:]
00000001e64f96cc (__TEXT,__text) non-external -[LNAppConnectionListener clientConnections]
00000001e64f9cec (__TEXT,__text) non-external -[LNAppConnectionListener handleAppleEvent:withReplyEvent:]
00000001e64fa358 (__TEXT,__text) non-external -[LNAppConnectionListener init]
00000001e64f96e8 (__TEXT,__text) non-external -[LNAppConnectionListener listener:shouldAcceptNewConnection:]
00000001e64f96d4 (__TEXT,__text) non-external -[LNAppConnectionListener setAppContext:]
00000001e64f96c4 (__TEXT,__text) non-external -[LNAppConnectionListener xpcListener]
00000001e64fae48 (__TEXT,__text) non-external -[LNAppContextWrapper .cxx_destruct]
00000001e64fae54 (__TEXT,__text) non-external -[LNAppContextWrapper appContext]
00000001e64faf30 (__TEXT,__text) non-external -[LNAppContextWrapper init]
00000001e64fae5c (__TEXT,__text) non-external -[LNAppContextWrapper performAction:options:delegate:auditToken:completionHandler:]
00000001e64fafa8 (__TEXT,__text) non-external -[LNClientConnection .cxx_destruct]
00000001e64fb008 (__TEXT,__text) non-external -[LNClientConnection appContext]
00000001e64fc600 (__TEXT,__text) non-external -[LNClientConnection dealloc]
00000001e64fc4b4 (__TEXT,__text) non-external -[LNClientConnection enqueuePerformActionOperation:]
00000001e64fb154 (__TEXT,__text) non-external -[LNClientConnection fetchActionAppContextFromAction:completionHandler:]
00000001e64fb0cc (__TEXT,__text) non-external -[LNClientConnection fetchActionForAutoShortcutPhrase:completionHandler:]
00000001e64fb40c (__TEXT,__text) non-external -[LNClientConnection fetchActionOutputValueWithIdentifier:completionHandler:]
00000001e64fbe14 (__TEXT,__text) non-external -[LNClientConnection fetchDestinationMDMAccountIdentifierForAction:completionHandler:]
00000001e64fc120 (__TEXT,__text) non-external -[LNClientConnection fetchDisplayRepresentationForActions:completionHandler:]
00000001e64fc1a8 (__TEXT,__text) non-external -[LNClientConnection fetchMetadataWithCompletionHandler:]
00000001e64fb724 (__TEXT,__text) non-external -[LNClientConnection fetchOptionsDefaultValuesForAction:completionHandler:]
00000001e64fb9f8 (__TEXT,__text) non-external -[LNClientConnection fetchOptionsForActionMetadata:parameterMetadata:searchTerm:localeIdentifier:completionHandler:]
00000001e64fb494 (__TEXT,__text) non-external -[LNClientConnection fetchParameterOptionDefaultValueForActionMetadata:parameterIdentifier:completionHandler:]
00000001e64fb968 (__TEXT,__text) non-external -[LNClientConnection fetchStructuredDataWithTypeIdentifier:forEntityIdentifiers:completionHandler:]
00000001e64fb2fc (__TEXT,__text) non-external -[LNClientConnection fetchSuggestedActionsForStartWorkoutAction:completionHandler:]
00000001e64fb384 (__TEXT,__text) non-external -[LNClientConnection fetchSuggestedActionsWithSiriLanguageCode:completionHandler:]
00000001e64fb258 (__TEXT,__text) non-external -[LNClientConnection fetchSuggestedFocusActionsForActionMetadata:suggestionContext:completionHandler:]
00000001e64fc034 (__TEXT,__text) non-external -[LNClientConnection fetchViewActionsWithCompletionHandler:]
00000001e64fc098 (__TEXT,__text) non-external -[LNClientConnection fetchViewEntitiesWithInteractionIDs:completionHandler:]
00000001e64fb010 (__TEXT,__text) non-external -[LNClientConnection getListenerEndpointWithCompletionHandler:]
00000001e64fc698 (__TEXT,__text) non-external -[LNClientConnection initWithConnection:appContext:]
00000001e64fbd20 (__TEXT,__text) non-external -[LNClientConnection performAction:options:executor:completionHandler:]
00000001e64fb0c8 (__TEXT,__text) non-external -[LNClientConnection performActionOperation:didFinishWithResult:error:]
00000001e64faff8 (__TEXT,__text) non-external -[LNClientConnection performActionOperations]
00000001e64fbfac (__TEXT,__text) non-external -[LNClientConnection performPropertyQuery:completionHandler:]
00000001e64fbe9c (__TEXT,__text) non-external -[LNClientConnection performSuggestedEntitiesQueryWithEntityMangledTypeName:completionHandler:]
00000001e64fbf24 (__TEXT,__text) non-external -[LNClientConnection performSuggestedResultsQueryWithEntityType:completionHandler:]
00000001e64fc338 (__TEXT,__text) non-external -[LNClientConnection removePerformActionOperation:]
00000001e64fb000 (__TEXT,__text) non-external -[LNClientConnection xpcConnection]
00000001e64fc7fc (__TEXT,__text) non-external -[LNExtensionConnectionHandler .cxx_destruct]
00000001e64fcdd8 (__TEXT,__text) non-external -[LNExtensionConnectionHandler appContext]
00000001e64fc84c (__TEXT,__text) non-external -[LNExtensionConnectionHandler clientConnections]
00000001e64fce30 (__TEXT,__text) non-external -[LNExtensionConnectionHandler initWithPrincipalObject:]
00000001e64fcea0 (__TEXT,__text) non-external -[LNExtensionConnectionHandler init]
00000001e64fc860 (__TEXT,__text) non-external -[LNExtensionConnectionHandler principalObject]
00000001e64fc868 (__TEXT,__text) non-external -[LNExtensionConnectionHandler setAppContext:]
00000001e64fc854 (__TEXT,__text) non-external -[LNExtensionConnectionHandler setPrincipalObject:]
00000001e64fc874 (__TEXT,__text) non-external -[LNExtensionConnectionHandler shouldAcceptXPCConnection:]
00000001e64fa4b8 (__TEXT,__text) non-external -[LNPerformActionOperation .cxx_destruct]
00000001e64fa580 (__TEXT,__text) non-external -[LNPerformActionOperation action]
00000001e64fa564 (__TEXT,__text) non-external -[LNPerformActionOperation client]
00000001e64fa548 (__TEXT,__text) non-external -[LNPerformActionOperation completionHandler]
