00000001e6720298 (__TEXT,__text) non-external +[LNAppConnectionListener sharedListener]
00000001e67289b0 (__TEXT,__text) non-external +[LNClientConnection currentAuditToken]
00000001e6728944 (__TEXT,__text) non-external +[LNClientConnection performWithoutTimeout:]
00000001e6721ec0 (__TEXT,__text) non-external +[LNProcessInstanceRegistryClient sharedInstance]
00000001e671fbc8 (__TEXT,__text) non-external +[LNUserActivityHelper associateAppIntentWithUserActivity:completionHandler:]
00000001e6729988 (__TEXT,__text) non-external -[CSSearchableItemAttributeSet(Temporary) setCachedViewDataSafe:]
00000001e671fbd4 (__TEXT,__text) non-external -[LNAppConnectionListener handleAppleEvent:withReplyEvent:]
00000001e6720240 (__TEXT,__text) non-external -[LNAppConnectionListener listenerEndpoint]
00000001e6721008 (__TEXT,__text) non-external -[LNAppContextWrapper .cxx_destruct]
00000001e6721014 (__TEXT,__text) non-external -[LNAppContextWrapper appContext]
00000001e6721114 (__TEXT,__text) non-external -[LNAppContextWrapper init]
00000001e672101c (__TEXT,__text) non-external -[LNAppContextWrapper performAction:options:reportingProgress:delegate:auditToken:completionHandler:]
00000001e6721f54 (__TEXT,__text) non-external -[LNClientConnection .cxx_destruct]
00000001e6721ffc (__TEXT,__text) non-external -[LNClientConnection appContext]
00000001e6728678 (__TEXT,__text) non-external -[LNClientConnection clientConnectionQueue]
00000001e6721fb8 (__TEXT,__text) non-external -[LNClientConnection connectionListener]
00000001e6722a0c (__TEXT,__text) non-external -[LNClientConnection createAsyncIteratorForSequence:options:completionHandler:]
00000001e6728704 (__TEXT,__text) non-external -[LNClientConnection dealloc]
00000001e6728514 (__TEXT,__text) non-external -[LNClientConnection enqueuePerformActionOperation:]
00000001e672385c (__TEXT,__text) non-external -[LNClientConnection exportTransientEntities:withConfiguration:completionHandler:]
00000001e6724f24 (__TEXT,__text) non-external -[LNClientConnection fetchActionAppContextFromAction:completionHandler:]
00000001e6724af4 (__TEXT,__text) non-external -[LNClientConnection fetchActionForAppShortcutIdentifier:completionHandler:]
00000001e6724d0c (__TEXT,__text) non-external -[LNClientConnection fetchActionForAutoShortcutPhrase:completionHandler:]
00000001e67259a4 (__TEXT,__text) non-external -[LNClientConnection fetchActionOutputValueWithIdentifier:completionHandler:]
00000001e6724400 (__TEXT,__text) non-external -[LNClientConnection fetchAppShortcutParametersForMangledName:withCompletionHandler:]
00000001e6726dcc (__TEXT,__text) non-external -[LNClientConnection fetchDestinationMDMAccountIdentifierForAction:completionHandler:]
00000001e6728168 (__TEXT,__text) non-external -[LNClientConnection fetchDisplayRepresentationForActions:completionHandler:]
00000001e6723f40 (__TEXT,__text) non-external -[LNClientConnection fetchEntityURL:completionHandler:]
00000001e6726054 (__TEXT,__text) non-external -[LNClientConnection fetchOptionsDefaultValuesForAction:completionHandler:]
00000001e67265c0 (__TEXT,__text) non-external -[LNClientConnection fetchOptionsForAction:actionMetadata:parameterMetadata:optionsProviderReference:searchTerm:localeIdentifier:completionHandler:]
00000001e6725be4 (__TEXT,__text) non-external -[LNClientConnection fetchParameterOptionDefaultValueForAction:actionMetadata:parameterIdentifier:completionHandler:]
00000001e67248dc (__TEXT,__text) non-external -[LNClientConnection fetchStateForAppIntentIdentifiers:completionHandler:]
00000001e6726398 (__TEXT,__text) non-external -[LNClientConnection fetchStructuredDataWithTypeIdentifier:forEntityIdentifiers:completionHandler:]
00000001e6725378 (__TEXT,__text) non-external -[LNClientConnection fetchSuggestedActionsForStartWorkoutAction:completionHandler:]
00000001e67257a8 (__TEXT,__text) non-external -[LNClientConnection fetchSuggestedActionsFromViewWithCompletionHandler:]
00000001e6725590 (__TEXT,__text) non-external -[LNClientConnection fetchSuggestedActionsWithSiriLanguageCode:completionHandler:]
00000001e672513c (__TEXT,__text) non-external -[LNClientConnection fetchSuggestedFocusActionsForActionMetadata:suggestionContext:completionHandler:]
00000001e6723d04 (__TEXT,__text) non-external -[LNClientConnection fetchURLForEnumWithIdentifier:caseIdentifier:completionHandler:]
00000001e6723aec (__TEXT,__text) non-external -[LNClientConnection fetchURLsForEnumWithIdentifier:completionHandler:]
00000001e6724158 (__TEXT,__text) non-external -[LNClientConnection fetchValueForPropertyWithIdentifier:entity:completionHandler:]
