00007ffa1bb2049f (__TEXT,__text) non-external +[LNAppConnectionListener sharedListener]
00007ffa1bb24c3b (__TEXT,__text) non-external +[LNClientConnection currentAuditToken]
00007ffa1bb1f5f2 (__TEXT,__text) non-external +[LNUserActivityHelper associateAppIntentWithUserActivity:completionHandler:]
00007ffa1bb24c54 (__TEXT,__text) non-external -[CSSearchableItemAttributeSet(Temporary) setCachedViewDataSafe:]
00007ffa1bb1fed3 (__TEXT,__text) non-external -[LNAppConnectionListener .cxx_destruct]
00007ffa1bb1fea4 (__TEXT,__text) non-external -[LNAppConnectionListener appContext]
00007ffa1bb200f2 (__TEXT,__text) non-external -[LNAppConnectionListener cleanUp:]
00007ffa1bb1febf (__TEXT,__text) non-external -[LNAppConnectionListener clientConnections]
00007ffa1bb1f734 (__TEXT,__text) non-external -[LNAppConnectionListener handleAppleEvent:withReplyEvent:]
00007ffa1bb1f60b (__TEXT,__text) non-external -[LNAppConnectionListener init]
00007ffa1bb1fbb2 (__TEXT,__text) non-external -[LNAppConnectionListener listener:shouldAcceptNewConnection:]
00007ffa1bb1f6e4 (__TEXT,__text) non-external -[LNAppConnectionListener listenerEndpoint]
00007ffa1bb1feae (__TEXT,__text) non-external -[LNAppConnectionListener setAppContext:]
00007ffa1bb1fec9 (__TEXT,__text) non-external -[LNAppConnectionListener xpcListener]
00007ffa1bb2124f (__TEXT,__text) non-external -[LNAppContextWrapper .cxx_destruct]
00007ffa1bb21245 (__TEXT,__text) non-external -[LNAppContextWrapper appContext]
00007ffa1bb210e9 (__TEXT,__text) non-external -[LNAppContextWrapper init]
00007ffa1bb21151 (__TEXT,__text) non-external -[LNAppContextWrapper performAction:options:reportingProgress:delegate:auditToken:completionHandler:]
00007ffa1bb22c10 (__TEXT,__text) non-external -[LNClientConnection .cxx_destruct]
00007ffa1bb22be8 (__TEXT,__text) non-external -[LNClientConnection appContext]
00007ffa1bb213ed (__TEXT,__text) non-external -[LNClientConnection dealloc]
00007ffa1bb21482 (__TEXT,__text) non-external -[LNClientConnection enqueuePerformActionOperation:]
00007ffa1bb22637 (__TEXT,__text) non-external -[LNClientConnection fetchActionAppContextFromAction:completionHandler:]
00007ffa1bb227eb (__TEXT,__text) non-external -[LNClientConnection fetchActionForAppShortcutIdentifier:completionHandler:]
00007ffa1bb22711 (__TEXT,__text) non-external -[LNClientConnection fetchActionForAutoShortcutPhrase:completionHandler:]
00007ffa1bb2228c (__TEXT,__text) non-external -[LNClientConnection fetchActionOutputValueWithIdentifier:completionHandler:]
00007ffa1bb22a62 (__TEXT,__text) non-external -[LNClientConnection fetchAppShortcutParametersWithCompletionHandler:]
00007ffa1bb21bfc (__TEXT,__text) non-external -[LNClientConnection fetchDestinationMDMAccountIdentifierForAction:completionHandler:]
00007ffa1bb2161d (__TEXT,__text) non-external -[LNClientConnection fetchDisplayRepresentationForActions:completionHandler:]
00007ffa1bb21594 (__TEXT,__text) non-external -[LNClientConnection fetchMetadataWithCompletionHandler:]
00007ffa1bb220cf (__TEXT,__text) non-external -[LNClientConnection fetchOptionsDefaultValuesForAction:completionHandler:]
00007ffa1bb21e51 (__TEXT,__text) non-external -[LNClientConnection fetchOptionsForAction:actionMetadata:parameterMetadata:optionsProviderReference:searchTerm:localeIdentifier:completionHandler:]
00007ffa1bb22182 (__TEXT,__text) non-external -[LNClientConnection fetchParameterOptionDefaultValueForAction:actionMetadata:parameterIdentifier:completionHandler:]
00007ffa1bb228c5 (__TEXT,__text) non-external -[LNClientConnection fetchStateForAppIntentIdentifiers:completionHandler:]
