00000002033f6920 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00000002033f66b4 (__TEXT,__gcc_except_tab) non-external GCC_except_table1
00000002033f66fc (__TEXT,__gcc_except_tab) non-external GCC_except_table18
00000002033f672c (__TEXT,__gcc_except_tab) non-external GCC_except_table19
00000002033f65e0 (__TEXT,__gcc_except_tab) non-external GCC_except_table2
00000002033f6750 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
00000002033f66d4 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
00000002033f676c (__TEXT,__gcc_except_tab) non-external GCC_except_table29
00000002033f67a8 (__TEXT,__gcc_except_tab) non-external GCC_except_table30
00000002033f6680 (__TEXT,__gcc_except_tab) non-external GCC_except_table31
00000002033f668c (__TEXT,__gcc_except_tab) non-external GCC_except_table33
00000002033f6698 (__TEXT,__gcc_except_tab) non-external GCC_except_table34
00000002033f67cc (__TEXT,__gcc_except_tab) non-external GCC_except_table34
00000002033f65b8 (__TEXT,__gcc_except_tab) non-external GCC_except_table36
00000002033f66e0 (__TEXT,__gcc_except_tab) non-external GCC_except_table36
00000002033f65c8 (__TEXT,__gcc_except_tab) non-external GCC_except_table39
00000002033f6608 (__TEXT,__gcc_except_tab) non-external GCC_except_table4
00000002033f67e8 (__TEXT,__gcc_except_tab) non-external GCC_except_table41
00000002033f680c (__TEXT,__gcc_except_tab) non-external GCC_except_table43
00000002033f693c (__TEXT,__gcc_except_tab) non-external GCC_except_table44
00000002033f6830 (__TEXT,__gcc_except_tab) non-external GCC_except_table45
00000002033f6630 (__TEXT,__gcc_except_tab) non-external GCC_except_table5
00000002033f6948 (__TEXT,__gcc_except_tab) non-external GCC_except_table51
00000002033f684c (__TEXT,__gcc_except_tab) non-external GCC_except_table55
00000002033f6870 (__TEXT,__gcc_except_tab) non-external GCC_except_table57
00000002033f65d4 (__TEXT,__gcc_except_tab) non-external GCC_except_table6
00000002033f6658 (__TEXT,__gcc_except_tab) non-external GCC_except_table6
00000002033f6894 (__TEXT,__gcc_except_tab) non-external GCC_except_table61
00000002033f68b4 (__TEXT,__gcc_except_tab) non-external GCC_except_table64
00000002033f68f8 (__TEXT,__gcc_except_tab) non-external GCC_except_table65
00000002033f6598 (__TEXT,__gcc_except_tab) non-external GCC_except_table7
00000002033dc060 (__TEXT,__text) external _ALLNSQ
00000002033dc078 (__TEXT,__text) external _CLRALLNSQ
00000002033dbffc (__TEXT,__text) external _CLRNONSEQ
00000002033dc054 (__TEXT,__text) external _CLRONESTM
000000021b987144 (__DATA,__data) external _COLS
00000002033dc1a0 (__TEXT,__text) external _DELSPINE
00000002032f7550 (__TEXT,__text) external _DeltaProc_end
00000002032d12a8 (__TEXT,__text) external _DeltaProc_flush
00000002032f75e4 (__TEXT,__text) external _DeltaProc_getInputCharCount
00000002032f5c74 (__TEXT,__text) external _DeltaProc_main
00000002032f5ddc (__TEXT,__text) external _DeltaProc_process_remaining
00000002032f616c (__TEXT,__text) external _DeltaProc_process_sentences
00000002032d18fc (__TEXT,__text) external _DeltaProc_registerLanguages
00000002032f5d08 (__TEXT,__text) external _DeltaProc_start
00000002033f4c26 (__TEXT,__const) non-external _ExpTab
00000002033f41a4 (__TEXT,__const) non-external _ExpTable
00000002033dbf90 (__TEXT,__text) external _FENCED
00000002033dc138 (__TEXT,__text) external _INSSPINEL
00000002033dc0cc (__TEXT,__text) external _INSSPINER
00000002033e8b94 (__TEXT,__text) external _IntExp
00000002033e8b44 (__TEXT,__text) external _IntLog
00000002033e8f74 (__TEXT,__text) external _KlattClose
00000002033e90d0 (__TEXT,__text) external _KlattLength
00000002033e9100 (__TEXT,__text) external _KlattMax
00000002033e8f9c (__TEXT,__text) external _KlattOpen
00000002033e8e4c (__TEXT,__text) external _KlattSetConstParms
00000002033e909c (__TEXT,__text) external _KlattSetOutputSamplesOption
