00000001cb244314 (__TEXT,__text) non-external +[RVMenuItem lookupTextForText:]
00000001cb2427c0 (__TEXT,__text) non-external +[RVPopoverPresenter closeAll]
00000001cb246cf0 (__TEXT,__text) non-external +[RVPresenter sharedPresenter]
00000001cb24452c (__TEXT,__text) non-external +[RVTranslateMenuItem _isServiceAvailableForItem:presentingContext:]
00000001cb2444a0 (__TEXT,__text) non-external +[RVTranslateMenuItem isAvailableForItem:presentingContext:]
00000001cb244544 (__TEXT,__text) non-external +[RVTranslateMenuItem translateTextForItem:]
00000001cb245a48 (__TEXT,__text) non-external -[RVGestureDelegate .cxx_destruct]
00000001cb245b14 (__TEXT,__text) non-external -[RVGestureDelegate actualGestureDelegate]
00000001cb245aec (__TEXT,__text) non-external -[RVGestureDelegate item]
00000001cb245ac4 (__TEXT,__text) non-external -[RVGestureDelegate lookupFlavor]
00000001cb245b00 (__TEXT,__text) non-external -[RVGestureDelegate presenter]
00000001cb246030 (__TEXT,__text) non-external -[RVGestureDelegate recognizerDidCancelAnimation:]
00000001cb245c10 (__TEXT,__text) non-external -[RVGestureDelegate recognizerDidCompleteAnimation:]
00000001cb245b20 (__TEXT,__text) non-external -[RVGestureDelegate recognizerDidDismissAnimation:]
00000001cb246150 (__TEXT,__text) non-external -[RVGestureDelegate recognizerDidUpdateAnimation:]
00000001cb246214 (__TEXT,__text) non-external -[RVGestureDelegate recognizerWillBeginAnimation:]
00000001cb245b0c (__TEXT,__text) non-external -[RVGestureDelegate setActualGestureDelegate:]
00000001cb245ae4 (__TEXT,__text) non-external -[RVGestureDelegate setItem:]
00000001cb245abc (__TEXT,__text) non-external -[RVGestureDelegate setLookupFlavor:]
00000001cb245af8 (__TEXT,__text) non-external -[RVGestureDelegate setPresenter:]
00000001cb245ad0 (__TEXT,__text) non-external -[RVGestureDelegate setSpecializedController:]
00000001cb245ad8 (__TEXT,__text) non-external -[RVGestureDelegate specializedController]
00000001cb243e7c (__TEXT,__text) non-external -[RVMenuItem .cxx_destruct]
00000001cb244018 (__TEXT,__text) non-external -[RVMenuItem _rvMenuItemAction]
00000001cb243f1c (__TEXT,__text) non-external -[RVMenuItem forceLookup]
00000001cb243f2c (__TEXT,__text) non-external -[RVMenuItem image]
00000001cb244194 (__TEXT,__text) non-external -[RVMenuItem initWithTitle:presenter:item:documentContext:presentingContext:options:]
00000001cb243f0c (__TEXT,__text) non-external -[RVMenuItem setForceLookup:]
00000001cb243fc4 (__TEXT,__text) non-external -[RVMenuItem tagForType]
00000001cb242324 (__TEXT,__text) non-external -[RVPopoverPresenter .cxx_destruct]
00000001cb2425f0 (__TEXT,__text) non-external -[RVPopoverPresenter close]
00000001cb2425f8 (__TEXT,__text) non-external -[RVPopoverPresenter customPopoverForItem:presentingContext:content:]
00000001cb242440 (__TEXT,__text) non-external -[RVPopoverPresenter gestureStarting]
00000001cb242380 (__TEXT,__text) non-external -[RVPopoverPresenter gestureStopped:]
00000001cb2424c8 (__TEXT,__text) non-external -[RVPopoverPresenter popoverWillClose:]
00000001cb242564 (__TEXT,__text) non-external -[RVPopoverPresenter popoverWillShow:]
00000001cb2420f8 (__TEXT,__text) non-external -[RVPresenter .cxx_destruct]
00000001cb245118 (__TEXT,__text) non-external -[RVPresenter animationControllerForItem:documentContext:presentingContext:options:]
00000001cb24218c (__TEXT,__text) non-external -[RVPresenter contentChanged]
00000001cb242188 (__TEXT,__text) non-external -[RVPresenter contentMoved]
00000001cb246328 (__TEXT,__text) non-external -[RVPresenter ddActionAvailableForUrl:ddResult:ddContext:]
00000001cb246628 (__TEXT,__text) non-external -[RVPresenter ddActionContextFromDocumentContext:presentingContext:item:ddResult:]
00000001cb244afc (__TEXT,__text) non-external -[RVPresenter lookupDataForItem:text:updatedOptions:options:]
00000001cb2447f8 (__TEXT,__text) non-external -[RVPresenter lookupMenuItemTitleForText:]
00000001cb2448f8 (__TEXT,__text) non-external -[RVPresenter menuItemExtractForText:]
00000001cb24325c (__TEXT,__text) non-external -[RVPresenter menuItemsForItem:documentContext:presentingContext:options:]
00000001cb2428b8 (__TEXT,__text) non-external -[RVPresenter revealItem:documentContext:presentingContext:options:]
00000001cb2463e4 (__TEXT,__text) non-external -[RVPresenter revealOptionsFromClientOptions:withItem:triggerType:]
00000001cb242150 (__TEXT,__text) non-external -[RVPresenter setViewControllerProvider:]
00000001cb244d4c (__TEXT,__text) non-external -[RVPresenter taggedItems:]
00000001cb2446ec (__TEXT,__text) non-external -[RVPresenter translateMenuItemTitleForItem:]
00000001cb242294 (__TEXT,__text) non-external -[RVPresenter tryCloseAllPopoverForDDContext:]
00000001cb24215c (__TEXT,__text) non-external -[RVPresenter viewControllerProvider]
00000001cb240ff8 (__TEXT,__text) non-external -[RVPresentingContext .cxx_destruct]
00000001cb24120c (__TEXT,__text) non-external -[RVPresentingContext completeHighlightingItem:]
00000001cb241654 (__TEXT,__text) non-external -[RVPresentingContext drawAttributedStringItem:forRect:]
00000001cb2410c0 (__TEXT,__text) non-external -[RVPresentingContext highlightDelegate]
00000001cb241298 (__TEXT,__text) non-external -[RVPresentingContext highlightItem:withProgress:]
00000001cb2410ec (__TEXT,__text) non-external -[RVPresentingContext highlightRangeChangedForItem:]
00000001cb2413f4 (__TEXT,__text) non-external -[RVPresentingContext highlightRectForAttributedStringItem:atLocation:options:]
00000001cb24204c (__TEXT,__text) non-external -[RVPresentingContext initWithPointerLocationInView:inView:highlightDelegate:]
00000001cb241dcc (__TEXT,__text) non-external -[RVPresentingContext itemRectInView]
00000001cb241088 (__TEXT,__text) non-external -[RVPresentingContext itemRectsInView]
00000001cb241a60 (__TEXT,__text) non-external -[RVPresentingContext makeIndicatorWithDelegate:item:]
00000001cb24104c (__TEXT,__text) non-external -[RVPresentingContext pointerLocationInView]
00000001cb241d48 (__TEXT,__text) non-external -[RVPresentingContext preferredEdge]
00000001cb2419e0 (__TEXT,__text) non-external -[RVPresentingContext removeIndicator]
00000001cb241950 (__TEXT,__text) non-external -[RVPresentingContext restoreIndicator:]
00000001cb241324 (__TEXT,__text) non-external -[RVPresentingContext startHighlightingItem:]
00000001cb241180 (__TEXT,__text) non-external -[RVPresentingContext stopHighlightingItem:]
00000001cb241994 (__TEXT,__text) non-external -[RVPresentingContext transferIndicator]
00000001cb241dd8 (__TEXT,__text) non-external -[RVPresentingContext updateRectsWithItem:]
00000001cb241094 (__TEXT,__text) non-external -[RVPresentingContext view]
00000001cb2439ec (__TEXT,__text) non-external -[RVTranslateMenuItem .cxx_destruct]
00000001cb243c28 (__TEXT,__text) non-external -[RVTranslateMenuItem _rvMenuItemAction]
00000001cb243a00 (__TEXT,__text) non-external -[RVTranslateMenuItem image]
