00000002147bc654 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00000002147bc3ec (__TEXT,__gcc_except_tab) non-external GCC_except_table1
00000002147bc434 (__TEXT,__gcc_except_tab) non-external GCC_except_table18
00000002147bc464 (__TEXT,__gcc_except_tab) non-external GCC_except_table19
00000002147bc318 (__TEXT,__gcc_except_tab) non-external GCC_except_table2
00000002147bc488 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
00000002147bc40c (__TEXT,__gcc_except_tab) non-external GCC_except_table26
00000002147bc4a4 (__TEXT,__gcc_except_tab) non-external GCC_except_table29
00000002147bc4e0 (__TEXT,__gcc_except_tab) non-external GCC_except_table30
00000002147bc3b8 (__TEXT,__gcc_except_tab) non-external GCC_except_table31
00000002147bc3c4 (__TEXT,__gcc_except_tab) non-external GCC_except_table33
00000002147bc3d0 (__TEXT,__gcc_except_tab) non-external GCC_except_table34
00000002147bc504 (__TEXT,__gcc_except_tab) non-external GCC_except_table34
00000002147bc2f0 (__TEXT,__gcc_except_tab) non-external GCC_except_table36
00000002147bc418 (__TEXT,__gcc_except_tab) non-external GCC_except_table36
00000002147bc300 (__TEXT,__gcc_except_tab) non-external GCC_except_table39
00000002147bc340 (__TEXT,__gcc_except_tab) non-external GCC_except_table4
00000002147bc520 (__TEXT,__gcc_except_tab) non-external GCC_except_table41
00000002147bc544 (__TEXT,__gcc_except_tab) non-external GCC_except_table43
00000002147bc668 (__TEXT,__gcc_except_tab) non-external GCC_except_table44
00000002147bc568 (__TEXT,__gcc_except_tab) non-external GCC_except_table45
00000002147bc368 (__TEXT,__gcc_except_tab) non-external GCC_except_table5
00000002147bc674 (__TEXT,__gcc_except_tab) non-external GCC_except_table51
00000002147bc580 (__TEXT,__gcc_except_tab) non-external GCC_except_table55
00000002147bc5a4 (__TEXT,__gcc_except_tab) non-external GCC_except_table57
00000002147bc30c (__TEXT,__gcc_except_tab) non-external GCC_except_table6
00000002147bc390 (__TEXT,__gcc_except_tab) non-external GCC_except_table6
00000002147bc5c8 (__TEXT,__gcc_except_tab) non-external GCC_except_table61
00000002147bc5e8 (__TEXT,__gcc_except_tab) non-external GCC_except_table64
00000002147bc62c (__TEXT,__gcc_except_tab) non-external GCC_except_table65
00000002147bc2d4 (__TEXT,__gcc_except_tab) non-external GCC_except_table7
00000002147a1fc8 (__TEXT,__text) external _ALLNSQ
00000002147a1fe0 (__TEXT,__text) external _CLRALLNSQ
00000002147a1f64 (__TEXT,__text) external _CLRNONSEQ
00000002147a1fbc (__TEXT,__text) external _CLRONESTM
000000023152ad44 (__DATA,__data) external _COLS
00000002147a2108 (__TEXT,__text) external _DELSPINE
00000002146bf730 (__TEXT,__text) external _DeltaProc_end
0000000214699590 (__TEXT,__text) external _DeltaProc_flush
00000002146bf7c8 (__TEXT,__text) external _DeltaProc_getInputCharCount
00000002146bdc88 (__TEXT,__text) external _DeltaProc_main
00000002146bddf8 (__TEXT,__text) external _DeltaProc_process_remaining
00000002146be194 (__TEXT,__text) external _DeltaProc_process_sentences
0000000214699c28 (__TEXT,__text) external _DeltaProc_registerLanguages
00000002146bdd20 (__TEXT,__text) external _DeltaProc_start
00000002147ba976 (__TEXT,__const) non-external _ExpTab
00000002147b9ef4 (__TEXT,__const) non-external _ExpTable
00000002147a1ef8 (__TEXT,__text) external _FENCED
00000002147a20a0 (__TEXT,__text) external _INSSPINEL
00000002147a2034 (__TEXT,__text) external _INSSPINER
00000002147ae830 (__TEXT,__text) external _IntExp
00000002147ae7e8 (__TEXT,__text) external _IntLog
00000002147aec28 (__TEXT,__text) external _KlattClose
00000002147aed8c (__TEXT,__text) external _KlattLength
00000002147aedc0 (__TEXT,__text) external _KlattMax
00000002147aec54 (__TEXT,__text) external _KlattOpen
00000002147aeae4 (__TEXT,__text) external _KlattSetConstParms
00000002147aed58 (__TEXT,__text) external _KlattSetOutputSamplesOption
00000002147aedf4 (__TEXT,__text) external _KlattSynth
00000002147b9ce2 (__TEXT,__const) non-external _LnTable
00000002147ba836 (__TEXT,__const) non-external _LogTab
00000002147b9c18 (__TEXT,__const) non-external _MidlineVals
00000002147a1f48 (__TEXT,__text) external _NONSEQ
00000002147a1fa4 (__TEXT,__text) external _ONESTM
