00000002780252a0 (__TEXT,__text) non-external +[WFAutomatorVariableRegistry variableWithIdentifier:]
0000000278022648 (__TEXT,__text) non-external +[WFBluetoothUtilities fetchBluetoothDevicesWithReceiver:]
0000000278022c4c (__TEXT,__text) non-external +[WFSiriSettings isHeySiriEnabled]
0000000278022c94 (__TEXT,__text) non-external +[WFSiriSettings isSiriEnabled]
0000000278022b40 (__TEXT,__text) non-external +[WFSiriSettings localizedTriggerPhraseWithMessage:]
0000000278022970 (__TEXT,__text) non-external +[WFSiriSettings localizedTriggerPhrase]
0000000278023234 (__TEXT,__text) non-external -[WFAppContentLocation(Icon) icon]
0000000278022cdc (__TEXT,__text) non-external -[WFColor(CocoaScripting) scriptingRGBColorDescriptor]
00000002780230d4 (__TEXT,__text) non-external -[WFContentLocation(Icon) icon]
0000000278025850 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics .cxx_destruct]
00000002780258a4 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics appIconFormat]
0000000278025988 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics copyWithZone:]
000000027802586c (__TEXT,__text) non-external -[WFLibraryLayoutMetrics cornerRadius]
0000000278025898 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics floatingViewConfiguration]
000000027802598c (__TEXT,__text) non-external -[WFLibraryLayoutMetrics initWithViewWidth:layoutMargins:]
0000000278025884 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics interitemSpacing]
0000000278025864 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics itemsPerBanner]
000000027802585c (__TEXT,__text) non-external -[WFLibraryLayoutMetrics itemsPerRow]
000000027802587c (__TEXT,__text) non-external -[WFLibraryLayoutMetrics lineSpacing]
00000002780258a0 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics scaledValueForValue:]
000000027802588c (__TEXT,__text) non-external -[WFLibraryLayoutMetrics sectionInset]
00000002780258d0 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowButtonDimension]
000000027802590c (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowGlyphDimension]
000000027802596c (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowGlyphSize]
00000002780258ac (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowIconToLabelMargin]
0000000278025874 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowSize]
00000002780234b8 (__TEXT,__text) non-external -[WFLibraryRunCoordinator .cxx_destruct]
0000000278023fd8 (__TEXT,__text) non-external -[WFLibraryRunCoordinator accessibilityAnnounce:]
00000002780235b4 (__TEXT,__text) non-external -[WFLibraryRunCoordinator completionHandler]
00000002780235c8 (__TEXT,__text) non-external -[WFLibraryRunCoordinator currentlyRunningAction]
00000002780235d8 (__TEXT,__text) non-external -[WFLibraryRunCoordinator database]
0000000278024c18 (__TEXT,__text) non-external -[WFLibraryRunCoordinator dealloc]
0000000278023664 (__TEXT,__text) non-external -[WFLibraryRunCoordinator delegate]
0000000278023590 (__TEXT,__text) non-external -[WFLibraryRunCoordinator dialogTransformer]
00000002780242f8 (__TEXT,__text) non-external -[WFLibraryRunCoordinator didFinishRunningWorkflow:withError:]
0000000278024cc0 (__TEXT,__text) non-external -[WFLibraryRunCoordinator initWithSource:database:]
000000027802447c (__TEXT,__text) non-external -[WFLibraryRunCoordinator observeValueForKeyPath:ofObject:change:context:]
00000002780235d0 (__TEXT,__text) non-external -[WFLibraryRunCoordinator observers]
00000002780246e0 (__TEXT,__text) non-external -[WFLibraryRunCoordinator openWorkflowReferenceAndRun:fromSource:withInput:state:requestOutput:runViewSource:completionHandler:]
0000000278023650 (__TEXT,__text) non-external -[WFLibraryRunCoordinator progress]
00000002780240dc (__TEXT,__text) non-external -[WFLibraryRunCoordinator registerObserver:]
0000000278024be4 (__TEXT,__text) non-external -[WFLibraryRunCoordinator resumeWorkflowReference:fromSource:withState:]
00000002780249b0 (__TEXT,__text) non-external -[WFLibraryRunCoordinator runAppShortcut:withLNAction:andMetadata:]
00000002780248d8 (__TEXT,__text) non-external -[WFLibraryRunCoordinator runContextualAction:]
00000002780235a4 (__TEXT,__text) non-external -[WFLibraryRunCoordinator runEvent]
000000027802361c (__TEXT,__text) non-external -[WFLibraryRunCoordinator runViewSource]
0000000278024bb0 (__TEXT,__text) non-external -[WFLibraryRunCoordinator runWorkflowReference:fromSource:withInput:requestOutput:runViewSource:completionHandler:]
0000000278023608 (__TEXT,__text) non-external -[WFLibraryRunCoordinator runningAppShortcut]
000000027802357c (__TEXT,__text) non-external -[WFLibraryRunCoordinator runningWorkflowProgress]
0000000278023630 (__TEXT,__text) non-external -[WFLibraryRunCoordinator runningWorkflow]
00000002780235ac (__TEXT,__text) non-external -[WFLibraryRunCoordinator setCompletionHandler:]
00000002780235bc (__TEXT,__text) non-external -[WFLibraryRunCoordinator setCurrentlyRunningAction:]
0000000278023658 (__TEXT,__text) non-external -[WFLibraryRunCoordinator setDelegate:]
0000000278023584 (__TEXT,__text) non-external -[WFLibraryRunCoordinator setDialogTransformer:]
0000000278023648 (__TEXT,__text) non-external -[WFLibraryRunCoordinator setProgress:]
0000000278023598 (__TEXT,__text) non-external -[WFLibraryRunCoordinator setRunEvent:]
0000000278023610 (__TEXT,__text) non-external -[WFLibraryRunCoordinator setRunViewSource:]
00000002780235fc (__TEXT,__text) non-external -[WFLibraryRunCoordinator setRunningAppShortcut:]
0000000278023624 (__TEXT,__text) non-external -[WFLibraryRunCoordinator setRunningWorkflow:]
0000000278024dfc (__TEXT,__text) non-external -[WFLibraryRunCoordinator setRunningWorkflowProgress:]
0000000278023638 (__TEXT,__text) non-external -[WFLibraryRunCoordinator setWaiting:]
00000002780235e0 (__TEXT,__text) non-external -[WFLibraryRunCoordinator setWorkflowRunnerClient:]
00000002780235f4 (__TEXT,__text) non-external -[WFLibraryRunCoordinator source]
000000027802469c (__TEXT,__text) non-external -[WFLibraryRunCoordinator stop]
0000000278024078 (__TEXT,__text) non-external -[WFLibraryRunCoordinator unregisterObserver:]
0000000278024140 (__TEXT,__text) non-external -[WFLibraryRunCoordinator updateProgress:waiting:cancelled:forWorkflow:]
0000000278023640 (__TEXT,__text) non-external -[WFLibraryRunCoordinator waiting]
0000000278023690 (__TEXT,__text) non-external -[WFLibraryRunCoordinator workflowRunnerClient:didFinishRunningWorkflowWithOutput:error:cancelled:]
0000000278023f44 (__TEXT,__text) non-external -[WFLibraryRunCoordinator workflowRunnerClient:didStartRunningWorkflowWithProgress:]
00000002780235ec (__TEXT,__text) non-external -[WFLibraryRunCoordinator workflowRunnerClient]
0000000278022fec (__TEXT,__text) non-external -[WFModelContentLocation(Icon) icon]
0000000278022f44 (__TEXT,__text) non-external -[WFURLContentLocation(Icon) icon]
0000000278022e90 (__TEXT,__text) non-external -[WFUnsupportedContentLocation(Icon) icon]
0000000278022de8 (__TEXT,__text) non-external -[WFiCloudContentLocation(Icon) icon]
00000002780ae3e8 (__TEXT,__gcc_except_tab) non-external GCC_except_table66
00000002780ae3f8 (__TEXT,__gcc_except_tab) non-external GCC_except_table71
                 (undefined) external _ACAccountTypeIdentifierAol (from Accounts)
                 (undefined) external _ACAccountTypeIdentifierExchange (from Accounts)
                 (undefined) external _ACAccountTypeIdentifierGmail (from Accounts)
                 (undefined) external _ACAccountTypeIdentifierHotmail (from Accounts)
                 (undefined) external _ACAccountTypeIdentifierIMAP (from Accounts)
                 (undefined) external _ACAccountTypeIdentifierPOP (from Accounts)
                 (undefined) external _ACAccountTypeIdentifierYahoo (from Accounts)
