0000000251fe3e68 (__TEXT,__text) non-external +[TDVHomeButtonHandler handlerWithCompletion:]
0000000251fe6f30 (__TEXT,__text) non-external -[ADTransparencyViewController .cxx_destruct]
0000000251fe5770 (__TEXT,__text) non-external -[ADTransparencyViewController _closeViewController:]
0000000251fe4568 (__TEXT,__text) non-external -[ADTransparencyViewController _commonInit]
0000000251fe6748 (__TEXT,__text) non-external -[ADTransparencyViewController _hideErrorMessage]
0000000251fe6d3c (__TEXT,__text) non-external -[ADTransparencyViewController _postDismissedNotification]
0000000251fe67c0 (__TEXT,__text) non-external -[ADTransparencyViewController _reportTransparencyViewControllerEventWithType:withCompletionHandler:]
0000000251fe58a8 (__TEXT,__text) non-external -[ADTransparencyViewController _showErrorMessage:]
0000000251fe4d94 (__TEXT,__text) non-external -[ADTransparencyViewController configureWebView]
0000000251fe6dcc (__TEXT,__text) non-external -[ADTransparencyViewController delegate]
0000000251fe56a8 (__TEXT,__text) non-external -[ADTransparencyViewController errorDelegate]
0000000251fe6e80 (__TEXT,__text) non-external -[ADTransparencyViewController errorLabel]
0000000251fe3fb8 (__TEXT,__text) non-external -[ADTransparencyViewController initWithTransparencyDetails:]
0000000251fe6eec (__TEXT,__text) non-external -[ADTransparencyViewController isiPad]
0000000251fe6ea4 (__TEXT,__text) non-external -[ADTransparencyViewController myWebView]
0000000251fe6f0c (__TEXT,__text) non-external -[ADTransparencyViewController notificationObserver]
0000000251fe4528 (__TEXT,__text) non-external -[ADTransparencyViewController preferredInterfaceOrientationForPresentation]
0000000251fe4be8 (__TEXT,__text) non-external -[ADTransparencyViewController prepareRenderingPayload]
0000000251fe5620 (__TEXT,__text) non-external -[ADTransparencyViewController presentViewDelegate]
0000000251fe532c (__TEXT,__text) non-external -[ADTransparencyViewController renderWebView]
0000000251fe6e20 (__TEXT,__text) non-external -[ADTransparencyViewController renderingStatusForLocationPermission]
0000000251fe6e30 (__TEXT,__text) non-external -[ADTransparencyViewController renderingStatusForPAPermission]
0000000251fe438c (__TEXT,__text) non-external -[ADTransparencyViewController requestViewWithTransparencyDetails:]
0000000251fe6ddc (__TEXT,__text) non-external -[ADTransparencyViewController setDelegate:]
0000000251fe6e90 (__TEXT,__text) non-external -[ADTransparencyViewController setErrorLabel:]
0000000251fe6efc (__TEXT,__text) non-external -[ADTransparencyViewController setIsiPad:]
0000000251fe6eb4 (__TEXT,__text) non-external -[ADTransparencyViewController setMyWebView:]
0000000251fe6f1c (__TEXT,__text) non-external -[ADTransparencyViewController setNotificationObserver:]
0000000251fe6e50 (__TEXT,__text) non-external -[ADTransparencyViewController setTransparencyDetails:]
0000000251fe6e6c (__TEXT,__text) non-external -[ADTransparencyViewController setTransparencyDetailsData:]
0000000251fe6ed8 (__TEXT,__text) non-external -[ADTransparencyViewController setTransparencyNavBar:]
0000000251fe42c4 (__TEXT,__text) non-external -[ADTransparencyViewController setupMacCatalyst]
0000000251fe6e5c (__TEXT,__text) non-external -[ADTransparencyViewController transparencyDetailsData]
0000000251fe6df0 (__TEXT,__text) non-external -[ADTransparencyViewController transparencyDetailsUnavailableMessage]
0000000251fe6e40 (__TEXT,__text) non-external -[ADTransparencyViewController transparencyDetails]
0000000251fe6ec8 (__TEXT,__text) non-external -[ADTransparencyViewController transparencyNavBar]
0000000251fe6e00 (__TEXT,__text) non-external -[ADTransparencyViewController transparencyRendererPayload]
0000000251fe6e10 (__TEXT,__text) non-external -[ADTransparencyViewController transparencyRendererURL]
0000000251fe4084 (__TEXT,__text) non-external -[ADTransparencyViewController viewDidAppear:]
0000000251fe4230 (__TEXT,__text) non-external -[ADTransparencyViewController viewDidDisappear:]
0000000251fe4028 (__TEXT,__text) non-external -[ADTransparencyViewController viewDidLoad]
0000000251fe5c94 (__TEXT,__text) non-external -[ADTransparencyViewController webView:decidePolicyForNavigationAction:decisionHandler:]
0000000251fe66b0 (__TEXT,__text) non-external -[ADTransparencyViewController webView:didFailNavigation:withError:]
0000000251fe66fc (__TEXT,__text) non-external -[ADTransparencyViewController webView:didFailProvisionalNavigation:withError:]
0000000251fe5c34 (__TEXT,__text) non-external -[ADTransparencyViewController webView:didFinishNavigation:]
0000000251fe3cf8 (__TEXT,__text) non-external -[NewsTransparencyViewController .cxx_destruct]
0000000251fe2ca0 (__TEXT,__text) non-external -[NewsTransparencyViewController _closeViewController:]
0000000251fe1c24 (__TEXT,__text) non-external -[NewsTransparencyViewController _commonInit]
0000000251fe2c28 (__TEXT,__text) non-external -[NewsTransparencyViewController _hideErrorMessage]
0000000251fe3b30 (__TEXT,__text) non-external -[NewsTransparencyViewController _openDebugView:]
0000000251fe27ec (__TEXT,__text) non-external -[NewsTransparencyViewController _showErrorMessage:]
0000000251fe3a84 (__TEXT,__text) non-external -[NewsTransparencyViewController debugDetailsViewControllerReady:]
0000000251fe3bb4 (__TEXT,__text) non-external -[NewsTransparencyViewController delegate]
0000000251fe39bc (__TEXT,__text) non-external -[NewsTransparencyViewController displayDebugButtonWaitingIndicator]
0000000251fe2d7c (__TEXT,__text) non-external -[NewsTransparencyViewController errorDelegate]
0000000251fe3c4c (__TEXT,__text) non-external -[NewsTransparencyViewController errorLabel]
0000000251fe16b8 (__TEXT,__text) non-external -[NewsTransparencyViewController initWithNewsTransparencyDetailsDictionary:]
0000000251fe3cb4 (__TEXT,__text) non-external -[NewsTransparencyViewController isClientTodayWidget]
0000000251fe1c00 (__TEXT,__text) non-external -[NewsTransparencyViewController isDeviceLocked]
0000000251fe3c94 (__TEXT,__text) non-external -[NewsTransparencyViewController isiPad]
