00007ffd16737e66 (__TEXT,__text) non-external +[CLLocationManager(WeatherCore) wc_authorizationStatus]
00007ffd16737e4d (__TEXT,__text) non-external +[NSLocale(WeatherCore) wc_setPreferredTemperatureUnit:]
00007ffd167373ed (__TEXT,__text) non-external +[NSUbiquitousKeyValueStore(WeatherCore) wc_sharedInstance]
00007ffd1690af28 (__TEXT,__text) non-external +[NSUbiquitousKeyValueStore(WeatherCore) wc_sharedInstance].cold.1
00007ffd16737e8e (__TEXT,__text) non-external +[NSUserDefaults(WeatherCore) wc_userDefaultsWithSuiteName:backupDisabled:]
00007ffd16738717 (__TEXT,__text) non-external +[WCAccountStoreBridge account]
00007ffd16737e86 (__TEXT,__text) non-external +[WCCapabilities isSeedBuild]
00007ffd167394a4 (__TEXT,__text) non-external +[WCCloudMigrator isRunningInTheWeatherAppProcess]
00007ffd16737edb (__TEXT,__text) non-external +[WCDefaultCity cityFromAlCity:]
00007ffd16736d5b (__TEXT,__text) non-external +[WCDistributedNotificationCenter defaultCenter]
00007ffd1690af10 (__TEXT,__text) non-external +[WCDistributedNotificationCenter defaultCenter].cold.1
00007ffd167388fb (__TEXT,__text) non-external +[WCMobileGestaltBridge _getStringAnswer:]
00007ffd167388e2 (__TEXT,__text) non-external +[WCMobileGestaltBridge buildVersion]
00007ffd16738908 (__TEXT,__text) non-external +[WCMobileGestaltBridge isChineseSKU]
00007ffd16738aff (__TEXT,__text) non-external +[WCMobileGestaltBridge isGreenTea]
00007ffd1673889b (__TEXT,__text) non-external +[WCMobileGestaltBridge isIPad]
00007ffd16738a0d (__TEXT,__text) non-external +[WCMobileGestaltBridge isJapaneseSKU]
00007ffd167388b0 (__TEXT,__text) non-external +[WCMobileGestaltBridge marketingProductName]
00007ffd167388c9 (__TEXT,__text) non-external +[WCMobileGestaltBridge productVersion]
00007ffd167386e2 (__TEXT,__text) non-external -[NPSManagerBridge init]
00007ffd16738711 (__TEXT,__text) non-external -[NPSManagerBridge synchronizeUserDefaultsDomain:keys:container:appGroupContainer:]
00007ffd1673875d (__TEXT,__text) non-external -[NSArray(WeatherCore) wc_allObjectsPassTest:]
00007ffd1673834c (__TEXT,__text) non-external -[NSDate(WeatherCore) wc_timeIntervalUntilNow]
00007ffd16737450 (__TEXT,__text) non-external -[NSUbiquitousKeyValueStore(WeatherCore) wc_synchronizeWithCompletionHandler:]
00007ffd1673952b (__TEXT,__text) non-external -[WCCloudMigrator .cxx_destruct]
00007ffd16739521 (__TEXT,__text) non-external -[WCCloudMigrator deviceLookup]
00007ffd16739144 (__TEXT,__text) non-external -[WCCloudMigrator eraseStoreIfNeeded:]
00007ffd16738b11 (__TEXT,__text) non-external -[WCCloudMigrator init]
00007ffd16738c2a (__TEXT,__text) non-external -[WCCloudMigrator migrateStore:toStore:completionBlock:]
00007ffd16738bd7 (__TEXT,__text) non-external -[WCCloudMigrator storeRequiresMigration:]
00007ffd167382e2 (__TEXT,__text) non-external -[WCDefaultCity .cxx_destruct]
00007ffd1673827e (__TEXT,__text) non-external -[WCDefaultCity countryName]
00007ffd167382b0 (__TEXT,__text) non-external -[WCDefaultCity countryOverride]
00007ffd167380d5 (__TEXT,__text) non-external -[WCDefaultCity description]
00007ffd16738236 (__TEXT,__text) non-external -[WCDefaultCity latitude]
00007ffd167381ee (__TEXT,__text) non-external -[WCDefaultCity localeCode]
00007ffd16738220 (__TEXT,__text) non-external -[WCDefaultCity longitude]
00007ffd1673824c (__TEXT,__text) non-external -[WCDefaultCity name]
00007ffd16738288 (__TEXT,__text) non-external -[WCDefaultCity setCountryName:]
00007ffd167382ba (__TEXT,__text) non-external -[WCDefaultCity setCountryOverride:]
00007ffd16738241 (__TEXT,__text) non-external -[WCDefaultCity setLatitude:]
00007ffd167381f8 (__TEXT,__text) non-external -[WCDefaultCity setLocaleCode:]
00007ffd1673822b (__TEXT,__text) non-external -[WCDefaultCity setLongitude:]
00007ffd16738256 (__TEXT,__text) non-external -[WCDefaultCity setName:]
00007ffd16738211 (__TEXT,__text) non-external -[WCDefaultCity setTimeZone:]
00007ffd167382a1 (__TEXT,__text) non-external -[WCDefaultCity setUnlocalizedCountryName:]
00007ffd167382d3 (__TEXT,__text) non-external -[WCDefaultCity setUnlocalizedCountryOverride:]
00007ffd1673826f (__TEXT,__text) non-external -[WCDefaultCity setUnlocalizedName:]
00007ffd16738207 (__TEXT,__text) non-external -[WCDefaultCity timeZone]
00007ffd16738297 (__TEXT,__text) non-external -[WCDefaultCity unlocalizedCountryName]
00007ffd167382c9 (__TEXT,__text) non-external -[WCDefaultCity unlocalizedCountryOverride]
00007ffd16738265 (__TEXT,__text) non-external -[WCDefaultCity unlocalizedName]
00007ffd16739f8a (__TEXT,__text) non-external -[WCDefaultCityManager .cxx_destruct]
00007ffd16739f66 (__TEXT,__text) non-external -[WCDefaultCityManager dataSynchronizationLock]
00007ffd167396be (__TEXT,__text) non-external -[WCDefaultCityManager defaultCities]
00007ffd1673972a (__TEXT,__text) non-external -[WCDefaultCityManager defaultCityForLocalTimeZone]
00007ffd1673954f (__TEXT,__text) non-external -[WCDefaultCityManager initDeferLoading:]
00007ffd1673953b (__TEXT,__text) non-external -[WCDefaultCityManager init]
00007ffd167398a9 (__TEXT,__text) non-external -[WCDefaultCityManager reloadDefaultCities]
00007ffd16739f6f (__TEXT,__text) non-external -[WCDefaultCityManager reloadQueue]
