0000000206c13ca8 (__TEXT,__text) non-external +[CLLocationManager(WeatherCore) wc_authorizationStatus]
0000000206c13c94 (__TEXT,__text) non-external +[NSLocale(WeatherCore) wc_setPreferredTemperatureUnit:]
0000000206c13160 (__TEXT,__text) non-external +[NSUbiquitousKeyValueStore(WeatherCore) wc_sharedInstance]
0000000206c13cc4 (__TEXT,__text) non-external +[NSUserDefaults(WeatherCore) wc_userDefaultsWithSuiteName:backupDisabled:]
0000000206c13d2c (__TEXT,__text) non-external +[WCDefaultCity cityFromAlCity:]
0000000206c12a08 (__TEXT,__text) non-external +[WCDistributedNotificationCenter defaultCenter]
0000000206c14214 (__TEXT,__text) non-external -[CLLocation(WeatherCore) shiftedReferenceFrame]
0000000206c129f8 (__TEXT,__text) non-external -[MKLocalSearchCompleter(WeatherCore) wc_applyLocalitiesAndLandmarksFilterType]
0000000206c15434 (__TEXT,__text) non-external -[MKLocalSearchCompletion(WeatherCore) wc_calloutTitle]
0000000206c15440 (__TEXT,__text) non-external -[MKLocalSearchCompletion(WeatherCore) wc_getCoordinate:]
0000000206c15428 (__TEXT,__text) non-external -[MKLocalSearchCompletion(WeatherCore) wc_mapItem]
0000000206c1423c (__TEXT,__text) non-external -[MKMapItem(WeatherCore) wc_localityName]
0000000206c14334 (__TEXT,__text) non-external -[MKMapItem(WeatherCore) wc_weatherDisplayName]
0000000206c14460 (__TEXT,__text) non-external -[MKMapItem(WeatherCore) wc_weatherLocationName]
0000000206c148fc (__TEXT,__text) non-external -[NSArray(WeatherCore) wc_allObjectsPassTest:]
0000000206c141ec (__TEXT,__text) non-external -[NSDate(WeatherCore) wc_timeIntervalUntilNow]
0000000206c1320c (__TEXT,__text) non-external -[NSUbiquitousKeyValueStore(WeatherCore) wc_synchronizeWithCompletionHandler:]
0000000206c153e8 (__TEXT,__text) non-external -[WCCloudMigrator .cxx_destruct]
0000000206c153e0 (__TEXT,__text) non-external -[WCCloudMigrator deviceLookup]
0000000206c150b8 (__TEXT,__text) non-external -[WCCloudMigrator eraseStoreIfNeeded:]
0000000206c14a3c (__TEXT,__text) non-external -[WCCloudMigrator init]
0000000206c14b04 (__TEXT,__text) non-external -[WCCloudMigrator migrateStore:toStore:completionBlock:]
0000000206c14aa4 (__TEXT,__text) non-external -[WCCloudMigrator storeRequiresMigration:]
0000000206c14160 (__TEXT,__text) non-external -[WCDefaultCity .cxx_destruct]
0000000206c14120 (__TEXT,__text) non-external -[WCDefaultCity countryName]
0000000206c14140 (__TEXT,__text) non-external -[WCDefaultCity countryOverride]
0000000206c13f8c (__TEXT,__text) non-external -[WCDefaultCity description]
0000000206c140f0 (__TEXT,__text) non-external -[WCDefaultCity latitude]
0000000206c140c0 (__TEXT,__text) non-external -[WCDefaultCity localeCode]
0000000206c140e0 (__TEXT,__text) non-external -[WCDefaultCity longitude]
0000000206c14100 (__TEXT,__text) non-external -[WCDefaultCity name]
0000000206c14128 (__TEXT,__text) non-external -[WCDefaultCity setCountryName:]
0000000206c14148 (__TEXT,__text) non-external -[WCDefaultCity setCountryOverride:]
0000000206c140f8 (__TEXT,__text) non-external -[WCDefaultCity setLatitude:]
0000000206c140c8 (__TEXT,__text) non-external -[WCDefaultCity setLocaleCode:]
0000000206c140e8 (__TEXT,__text) non-external -[WCDefaultCity setLongitude:]
0000000206c14108 (__TEXT,__text) non-external -[WCDefaultCity setName:]
0000000206c140d8 (__TEXT,__text) non-external -[WCDefaultCity setTimeZone:]
0000000206c14138 (__TEXT,__text) non-external -[WCDefaultCity setUnlocalizedCountryName:]
0000000206c14158 (__TEXT,__text) non-external -[WCDefaultCity setUnlocalizedCountryOverride:]
0000000206c14118 (__TEXT,__text) non-external -[WCDefaultCity setUnlocalizedName:]
0000000206c140d0 (__TEXT,__text) non-external -[WCDefaultCity timeZone]
0000000206c14130 (__TEXT,__text) non-external -[WCDefaultCity unlocalizedCountryName]
0000000206c14150 (__TEXT,__text) non-external -[WCDefaultCity unlocalizedCountryOverride]
0000000206c14110 (__TEXT,__text) non-external -[WCDefaultCity unlocalizedName]
0000000206c15f08 (__TEXT,__text) non-external -[WCDefaultCityManager .cxx_destruct]
0000000206c15ee0 (__TEXT,__text) non-external -[WCDefaultCityManager dataSynchronizationLock]
