000000026b2ce4d4 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
000000026b2ce258 (__TEXT,__gcc_except_tab) non-external GCC_except_table1
000000026b2ce2a0 (__TEXT,__gcc_except_tab) non-external GCC_except_table18
000000026b2ce2dc (__TEXT,__gcc_except_tab) non-external GCC_except_table19
000000026b2ce118 (__TEXT,__gcc_except_tab) non-external GCC_except_table2
000000026b2ce300 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
000000026b2ce20c (__TEXT,__gcc_except_tab) non-external GCC_except_table26
000000026b2ce278 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
000000026b2ce31c (__TEXT,__gcc_except_tab) non-external GCC_except_table29
000000026b2ce364 (__TEXT,__gcc_except_tab) non-external GCC_except_table30
000000026b2ce224 (__TEXT,__gcc_except_tab) non-external GCC_except_table34
000000026b2ce388 (__TEXT,__gcc_except_tab) non-external GCC_except_table34
000000026b2ce230 (__TEXT,__gcc_except_tab) non-external GCC_except_table36
000000026b2ce284 (__TEXT,__gcc_except_tab) non-external GCC_except_table36
000000026b2ce23c (__TEXT,__gcc_except_tab) non-external GCC_except_table37
000000026b2ce0ec (__TEXT,__gcc_except_tab) non-external GCC_except_table38
000000026b2ce14c (__TEXT,__gcc_except_tab) non-external GCC_except_table4
000000026b2ce0fc (__TEXT,__gcc_except_tab) non-external GCC_except_table41
000000026b2ce3a4 (__TEXT,__gcc_except_tab) non-external GCC_except_table41
000000026b2ce3c8 (__TEXT,__gcc_except_tab) non-external GCC_except_table43
000000026b2ce4e8 (__TEXT,__gcc_except_tab) non-external GCC_except_table44
000000026b2ce3ec (__TEXT,__gcc_except_tab) non-external GCC_except_table45
000000026b2ce190 (__TEXT,__gcc_except_tab) non-external GCC_except_table5
000000026b2ce4f4 (__TEXT,__gcc_except_tab) non-external GCC_except_table51
000000026b2ce410 (__TEXT,__gcc_except_tab) non-external GCC_except_table55
000000026b2ce434 (__TEXT,__gcc_except_tab) non-external GCC_except_table57
000000026b2ce10c (__TEXT,__gcc_except_tab) non-external GCC_except_table6
000000026b2ce1c8 (__TEXT,__gcc_except_tab) non-external GCC_except_table6
000000026b2ce458 (__TEXT,__gcc_except_tab) non-external GCC_except_table61
000000026b2ce478 (__TEXT,__gcc_except_tab) non-external GCC_except_table64
000000026b2ce4bc (__TEXT,__gcc_except_tab) non-external GCC_except_table65
000000026b2ce0d0 (__TEXT,__gcc_except_tab) non-external GCC_except_table7
000000026b2b7280 (__TEXT,__text) external _ALLNSQ
000000026b2b7298 (__TEXT,__text) external _CLRALLNSQ
000000026b2b721c (__TEXT,__text) external _CLRNONSEQ
000000026b2b7274 (__TEXT,__text) external _CLRONESTM
00000002977e338c (__DATA,__data) external _COLS
000000026b2b73c0 (__TEXT,__text) external _DELSPINE
000000026b27288c (__TEXT,__text) external _DeltaProc_end
000000026b251f18 (__TEXT,__text) external _DeltaProc_flush
000000026b272920 (__TEXT,__text) external _DeltaProc_getInputCharCount
000000026b270be8 (__TEXT,__text) external _DeltaProc_main
000000026b270d44 (__TEXT,__text) external _DeltaProc_process_remaining
000000026b2710d0 (__TEXT,__text) external _DeltaProc_process_sentences
000000026b25251c (__TEXT,__text) external _DeltaProc_registerLanguages
000000026b270c7c (__TEXT,__text) external _DeltaProc_start
000000026b2cc856 (__TEXT,__const) non-external _ExpTab
000000026b2cbdd4 (__TEXT,__const) non-external _ExpTable
000000026b2b71b0 (__TEXT,__text) external _FENCED
000000026b2b7358 (__TEXT,__text) external _INSSPINEL
000000026b2b72ec (__TEXT,__text) external _INSSPINER
000000026b2c38f8 (__TEXT,__text) external _IntExp
000000026b2c38b4 (__TEXT,__text) external _IntLog
000000026b2c3cd8 (__TEXT,__text) external _KlattClose
000000026b2c3e34 (__TEXT,__text) external _KlattLength
000000026b2c3e68 (__TEXT,__text) external _KlattMax
000000026b2c3d04 (__TEXT,__text) external _KlattOpen
000000026b2c3ba0 (__TEXT,__text) external _KlattSetConstParms
000000026b2c3e00 (__TEXT,__text) external _KlattSetOutputSamplesOption
000000026b2c3e9c (__TEXT,__text) external _KlattSynth
000000026b2cbbc2 (__TEXT,__const) non-external _LnTable
000000026b2cc716 (__TEXT,__const) non-external _LogTab
000000026b2cbaf8 (__TEXT,__const) non-external _MidlineVals
000000026b2b7200 (__TEXT,__text) external _NONSEQ
000000026b2b725c (__TEXT,__text) external _ONESTM
000000026b251b64 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b253474 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b255858 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2586ec (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b25a900 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b25bd44 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b25c7a8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b25ee68 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b261324 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b262c60 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b26330c (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2687ac (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b269e64 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b26be60 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b270684 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2729b4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b27a304 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b27c9ec (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b27e4b4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b282ec8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2839fc (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b284de0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b285bbc (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b289394 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b28c2e0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b28ec24 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2926a8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b298ae0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b29b8c0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b29c720 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b29cf84 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b29d3f0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b29e428 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b29f130 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2a5ccc (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2a67b4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2a72e4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2a8028 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2a8168 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2a8abc (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2a8f2c (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2a9dc0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2aafac (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2ab868 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2abcb0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2ad874 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2ae124 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2af240 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2b0200 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2b0c0c (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2b1334 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2b1880 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2b2898 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2b32f0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2b39c0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2b4814 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2b6450 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2b6f94 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2b9020 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2bbd7c (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2be780 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2bf0b0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2c0264 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2c2964 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2c3610 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2c3948 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2c57ec (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2c5e54 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000026b2c6e44 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
