0000000219c33b30 (__TEXT,__text) non-external +[WFAutomatorVariableRegistry variableWithIdentifier:]
0000000219c317ec (__TEXT,__text) non-external +[WFSiriSettings isHeySiriEnabled]
0000000219c31834 (__TEXT,__text) non-external +[WFSiriSettings isSiriEnabled]
0000000219c3172c (__TEXT,__text) non-external +[WFSiriSettings localizedTriggerPhraseWithMessage:]
0000000219c3155c (__TEXT,__text) non-external +[WFSiriSettings localizedTriggerPhrase]
0000000219c31c44 (__TEXT,__text) non-external -[WFAppContentLocation(Icon) icon]
0000000219c3187c (__TEXT,__text) non-external -[WFColor(CocoaScripting) scriptingRGBColorDescriptor]
0000000219c31ae4 (__TEXT,__text) non-external -[WFContentLocation(Icon) icon]
0000000219c341f0 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics .cxx_destruct]
0000000219c3423c (__TEXT,__text) non-external -[WFLibraryLayoutMetrics appIconFormat]
0000000219c342c0 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics copyWithZone:]
0000000219c34204 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics cornerRadius]
0000000219c34230 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics floatingViewConfiguration]
0000000219c342c4 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics initWithViewWidth:layoutMargins:]
0000000219c3421c (__TEXT,__text) non-external -[WFLibraryLayoutMetrics interitemSpacing]
0000000219c341fc (__TEXT,__text) non-external -[WFLibraryLayoutMetrics itemsPerBanner]
0000000219c34214 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics lineSpacing]
0000000219c34238 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics scaledValueForValue:]
0000000219c34224 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics sectionInset]
0000000219c3426c (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowGlyphDimension]
0000000219c342a4 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowGlyphSize]
0000000219c34244 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowIconToLabelMargin]
