00000002526c0a68 (__TEXT,__text) non-external +[WFAutomatorVariableRegistry variableWithIdentifier:]
00000002526be728 (__TEXT,__text) non-external +[WFSiriSettings isHeySiriEnabled]
00000002526be770 (__TEXT,__text) non-external +[WFSiriSettings isSiriEnabled]
00000002526be61c (__TEXT,__text) non-external +[WFSiriSettings localizedTriggerPhraseWithMessage:]
00000002526be44c (__TEXT,__text) non-external +[WFSiriSettings localizedTriggerPhrase]
00000002526beb80 (__TEXT,__text) non-external -[WFAppContentLocation(Icon) icon]
00000002526be7b8 (__TEXT,__text) non-external -[WFColor(CocoaScripting) scriptingRGBColorDescriptor]
00000002526bea20 (__TEXT,__text) non-external -[WFContentLocation(Icon) icon]
00000002526c101c (__TEXT,__text) non-external -[WFLibraryLayoutMetrics .cxx_destruct]
00000002526c1070 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics appIconFormat]
00000002526c10f8 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics copyWithZone:]
00000002526c1038 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics cornerRadius]
00000002526c1064 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics floatingViewConfiguration]
00000002526c10fc (__TEXT,__text) non-external -[WFLibraryLayoutMetrics initWithViewWidth:layoutMargins:]
00000002526c1050 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics interitemSpacing]
00000002526c1030 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics itemsPerBanner]
00000002526c1028 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics itemsPerRow]
00000002526c1048 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics lineSpacing]
00000002526c106c (__TEXT,__text) non-external -[WFLibraryLayoutMetrics scaledValueForValue:]
00000002526c1058 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics sectionInset]
00000002526c10a0 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowGlyphDimension]
00000002526c10dc (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowGlyphSize]
00000002526c1078 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowIconToLabelMargin]
00000002526c109c (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowPlusGlyphSize]
00000002526c1040 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowSize]
00000002526bec7c (__TEXT,__text) non-external -[WFLibraryRunCoordinator .cxx_destruct]
00000002526bf79c (__TEXT,__text) non-external -[WFLibraryRunCoordinator accessibilityAnnounce:]
00000002526bed78 (__TEXT,__text) non-external -[WFLibraryRunCoordinator completionHandler]
00000002526bed8c (__TEXT,__text) non-external -[WFLibraryRunCoordinator currentlyRunningAction]
00000002526bed9c (__TEXT,__text) non-external -[WFLibraryRunCoordinator database]
00000002526c03dc (__TEXT,__text) non-external -[WFLibraryRunCoordinator dealloc]
00000002526bee28 (__TEXT,__text) non-external -[WFLibraryRunCoordinator delegate]
00000002526bed54 (__TEXT,__text) non-external -[WFLibraryRunCoordinator dialogTransformer]
00000002526bfabc (__TEXT,__text) non-external -[WFLibraryRunCoordinator didFinishRunningWorkflow:withError:]
00000002526c0484 (__TEXT,__text) non-external -[WFLibraryRunCoordinator initWithSource:database:]
00000002526bfc40 (__TEXT,__text) non-external -[WFLibraryRunCoordinator observeValueForKeyPath:ofObject:change:context:]
