000000027d25ddb0 (__TEXT,__text) non-external +[WFAutomatorVariableRegistry variableWithIdentifier:]
000000027d25afac (__TEXT,__text) non-external +[WFBluetoothUtilities fetchBluetoothDevicesWithReceiver:]
000000027d25b5b0 (__TEXT,__text) non-external +[WFSiriSettings isHeySiriEnabled]
000000027d25b5f8 (__TEXT,__text) non-external +[WFSiriSettings isSiriEnabled]
000000027d25b4a4 (__TEXT,__text) non-external +[WFSiriSettings localizedTriggerPhraseWithMessage:]
000000027d25b2d4 (__TEXT,__text) non-external +[WFSiriSettings localizedTriggerPhrase]
000000027d25bb98 (__TEXT,__text) non-external -[WFAppContentLocation(Icon) icon]
000000027d25b640 (__TEXT,__text) non-external -[WFColor(CocoaScripting) scriptingRGBColorDescriptor]
000000027d25ba38 (__TEXT,__text) non-external -[WFContentLocation(Icon) icon]
000000027d25e378 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics .cxx_destruct]
000000027d25e3cc (__TEXT,__text) non-external -[WFLibraryLayoutMetrics appIconFormat]
000000027d25e4b0 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics copyWithZone:]
000000027d25e394 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics cornerRadius]
000000027d25e3c0 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics floatingViewConfiguration]
000000027d25e4d8 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics initWithViewWidth:layoutMargins:]
000000027d25e3ac (__TEXT,__text) non-external -[WFLibraryLayoutMetrics interitemSpacing]
000000027d25e38c (__TEXT,__text) non-external -[WFLibraryLayoutMetrics itemsPerBanner]
000000027d25e384 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics itemsPerRow]
000000027d25e3a4 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics lineSpacing]
000000027d25e3c8 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics scaledValueForValue:]
000000027d25e3b4 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics sectionInset]
000000027d25e3f8 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowButtonDimension]
000000027d25e434 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowGlyphDimension]
000000027d25e494 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowGlyphSize]
000000027d25e3d4 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowIconToLabelMargin]
000000027d25e39c (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowSize]
000000027d25be1c (__TEXT,__text) non-external -[WFLibraryRunCoordinator .cxx_destruct]
000000027d25cab8 (__TEXT,__text) non-external -[WFLibraryRunCoordinator accessibilityAnnounce:]
000000027d25bf88 (__TEXT,__text) non-external -[WFLibraryRunCoordinator completionHandler]
000000027d25bfd4 (__TEXT,__text) non-external -[WFLibraryRunCoordinator currentlyRunningAction]
000000027d25bfe4 (__TEXT,__text) non-external -[WFLibraryRunCoordinator database]
000000027d25d728 (__TEXT,__text) non-external -[WFLibraryRunCoordinator dealloc]
000000027d25c150 (__TEXT,__text) non-external -[WFLibraryRunCoordinator delegate]
000000027d25bf2c (__TEXT,__text) non-external -[WFLibraryRunCoordinator dialogTransformer]
000000027d25cdd8 (__TEXT,__text) non-external -[WFLibraryRunCoordinator didFinishRunningWorkflow:withError:]
000000027d25d7d0 (__TEXT,__text) non-external -[WFLibraryRunCoordinator initWithSource:database:]
000000027d25cf58 (__TEXT,__text) non-external -[WFLibraryRunCoordinator observeValueForKeyPath:ofObject:change:context:]
000000027d25bfdc (__TEXT,__text) non-external -[WFLibraryRunCoordinator observers]
000000027d25d1bc (__TEXT,__text) non-external -[WFLibraryRunCoordinator openWorkflowReferenceAndRun:fromSource:withInput:state:requestOutput:runViewSource:xCallbackURLSuccessURLScheme:completionHandler:]
000000027d25c13c (__TEXT,__text) non-external -[WFLibraryRunCoordinator progress]
000000027d25cbbc (__TEXT,__text) non-external -[WFLibraryRunCoordinator registerObserver:]
000000027d25d6f4 (__TEXT,__text) non-external -[WFLibraryRunCoordinator resumeWorkflowReference:fromSource:withState:]
000000027d25d4c4 (__TEXT,__text) non-external -[WFLibraryRunCoordinator runAppShortcut:withLNAction:andMetadata:]
000000027d25d3ec (__TEXT,__text) non-external -[WFLibraryRunCoordinator runContextualAction:]
000000027d25bf78 (__TEXT,__text) non-external -[WFLibraryRunCoordinator runEvent]
000000027d25c0d0 (__TEXT,__text) non-external -[WFLibraryRunCoordinator runViewSource]
000000027d25d6bc (__TEXT,__text) non-external -[WFLibraryRunCoordinator runWorkflowReference:fromSource:withInput:requestOutput:runViewSource:xCallbackURLSuccessURLScheme:completionHandler:]
000000027d25c084 (__TEXT,__text) non-external -[WFLibraryRunCoordinator runningAppShortcut]
000000027d25bee0 (__TEXT,__text) non-external -[WFLibraryRunCoordinator runningWorkflowProgress]
000000027d25c11c (__TEXT,__text) non-external -[WFLibraryRunCoordinator runningWorkflow]
000000027d25bf80 (__TEXT,__text) non-external -[WFLibraryRunCoordinator setCompletionHandler:]
000000027d25bf90 (__TEXT,__text) non-external -[WFLibraryRunCoordinator setCurrentlyRunningAction:]
