000000018b057430 (__TEXT,__text) non-external +[IIO_CXMLParser dictionaryForXMLData:error:]
000000018ae0bd38 (__TEXT,__text) non-external +[_IIOXDRImage canProcessInputBufferWithAttributes:]
000000018ae0c428 (__TEXT,__text) non-external +[_IIOXDRImage computeGridSizeForThreadGroupSize:imageSize:]
000000018ae0c308 (__TEXT,__text) non-external +[_IIOXDRImage computeThreadGroupSizeForImageSize:pipelineState:]
000000018ae114ec (__TEXT,__text) non-external +[_IIOXDRImage convertEDR:toHLG:]
000000018ae11db4 (__TEXT,__text) non-external +[_IIOXDRImage convertEDR:toMPP:]
000000018ae11144 (__TEXT,__text) non-external +[_IIOXDRImage convertEDR:toPQ:]
000000018ae11894 (__TEXT,__text) non-external +[_IIOXDRImage convertEDR:toSDR:]
000000018ae0e1dc (__TEXT,__text) non-external +[_IIOXDRImage convertHLG:toEDR:]
000000018ae0eccc (__TEXT,__text) non-external +[_IIOXDRImage convertHLG:toHLG:]
000000018ae0e684 (__TEXT,__text) non-external +[_IIOXDRImage convertHLG:toMPP:]
000000018ae0dc18 (__TEXT,__text) non-external +[_IIOXDRImage convertHLG:toSDR:]
000000018ae0c458 (__TEXT,__text) non-external +[_IIOXDRImage convertImage:toImage:]
000000018ae10670 (__TEXT,__text) non-external +[_IIOXDRImage convertMPP:toEDR:]
000000018ae10bc8 (__TEXT,__text) non-external +[_IIOXDRImage convertMPP:toHLG:]
000000018ae100f4 (__TEXT,__text) non-external +[_IIOXDRImage convertMPP:toPQ:]
000000018ae0f604 (__TEXT,__text) non-external +[_IIOXDRImage convertPQ:toEDR:]
000000018ae0faac (__TEXT,__text) non-external +[_IIOXDRImage convertPQ:toMPP:]
000000018ae0f040 (__TEXT,__text) non-external +[_IIOXDRImage convertPQ:toSDR:]
000000018ae0d754 (__TEXT,__text) non-external +[_IIOXDRImage convertSDR:toEDR:]
000000018ae0a994 (__TEXT,__text) non-external +[_IIOXDRImage createGainMapMetadataWithHeadroom:]
000000018ae0a448 (__TEXT,__text) non-external +[_IIOXDRImage gainMapHeadroomForHDRGain:gainMapValue:]
000000018ae0ce48 (__TEXT,__text) non-external +[_IIOXDRImage getColorTransform:fromSourceSpace:toTargetSpace:options:]
000000018ae0a6e4 (__TEXT,__text) non-external +[_IIOXDRImage getGainMapHeadroom:fromMetadata:]
000000018ae0a124 (__TEXT,__text) non-external +[_IIOXDRImage getGainMapHeadroom:fromProperties:]
000000018ae0a4d8 (__TEXT,__text) non-external +[_IIOXDRImage getGainMapVersionMajor:minor:fromMetadata:]
000000018ae0c800 (__TEXT,__text) non-external +[_IIOXDRImage getInputYCCMatrix:chromaSubsampling:forBuffer:]
000000018ae0cb20 (__TEXT,__text) non-external +[_IIOXDRImage getOutputYCCMatrix:chromaSubsampling:forBuffer:]
000000018ae0b184 (__TEXT,__text) non-external +[_IIOXDRImage metalCommandQueue]
000000018ae0b564 (__TEXT,__text) non-external +[_IIOXDRImage metalComputePipelineStateWithFunctionName:]
000000018ae0b0f8 (__TEXT,__text) non-external +[_IIOXDRImage metalDevice]
000000018ae0b478 (__TEXT,__text) non-external +[_IIOXDRImage metalLibraryFunctionWithName:]
000000018ae0b294 (__TEXT,__text) non-external +[_IIOXDRImage metalLibrary]
000000018ae0b6a0 (__TEXT,__text) non-external +[_IIOXDRImage metalPixelFormatForPixelFormat:plane:]
000000018ae0baa0 (__TEXT,__text) non-external +[_IIOXDRImage metalTextureFromBuffer:plane:]
000000018ae0af2c (__TEXT,__text) non-external +[_IIOXDRImage preferredPixelFormatForInputFormat:outputColorSpace:]
000000018b057480 (__TEXT,__text) non-external -[IIO_CXMLParser initWithError:]
000000018b0574cc (__TEXT,__text) non-external -[IIO_CXMLParser initializeWithData:]
000000018b0576b8 (__TEXT,__text) non-external -[IIO_CXMLParser parser:didEndElement:namespaceURI:qualifiedName:]
000000018b0575a8 (__TEXT,__text) non-external -[IIO_CXMLParser parser:didStartElement:namespaceURI:qualifiedName:attributes:]
000000018b0577a0 (__TEXT,__text) non-external -[IIO_CXMLParser parser:foundCharacters:]
000000018b0577f4 (__TEXT,__text) non-external -[IIO_CXMLParser parser:parseErrorOccurred:]
