00000001c9a252b0 (__TEXT,__text) non-external +[RVMenuItem lookupTextForText:]
00000001c9a23764 (__TEXT,__text) non-external +[RVPopoverPresenter closeAll]
00000001c9a27c9c (__TEXT,__text) non-external +[RVPresenter sharedPresenter]
00000001c9a254c8 (__TEXT,__text) non-external +[RVTranslateMenuItem _isServiceAvailableForItem:presentingContext:]
00000001c9a2543c (__TEXT,__text) non-external +[RVTranslateMenuItem isAvailableForItem:presentingContext:]
00000001c9a254e0 (__TEXT,__text) non-external +[RVTranslateMenuItem translateTextForItem:]
00000001c9a269c8 (__TEXT,__text) non-external -[RVGestureDelegate .cxx_destruct]
00000001c9a26a94 (__TEXT,__text) non-external -[RVGestureDelegate actualGestureDelegate]
00000001c9a26a6c (__TEXT,__text) non-external -[RVGestureDelegate item]
00000001c9a26a44 (__TEXT,__text) non-external -[RVGestureDelegate lookupFlavor]
00000001c9a26a80 (__TEXT,__text) non-external -[RVGestureDelegate presenter]
00000001c9a26fbc (__TEXT,__text) non-external -[RVGestureDelegate recognizerDidCancelAnimation:]
00000001c9a26b90 (__TEXT,__text) non-external -[RVGestureDelegate recognizerDidCompleteAnimation:]
00000001c9a26aa0 (__TEXT,__text) non-external -[RVGestureDelegate recognizerDidDismissAnimation:]
00000001c9a270dc (__TEXT,__text) non-external -[RVGestureDelegate recognizerDidUpdateAnimation:]
00000001c9a271a0 (__TEXT,__text) non-external -[RVGestureDelegate recognizerWillBeginAnimation:]
00000001c9a26a8c (__TEXT,__text) non-external -[RVGestureDelegate setActualGestureDelegate:]
00000001c9a26a64 (__TEXT,__text) non-external -[RVGestureDelegate setItem:]
00000001c9a26a3c (__TEXT,__text) non-external -[RVGestureDelegate setLookupFlavor:]
00000001c9a26a78 (__TEXT,__text) non-external -[RVGestureDelegate setPresenter:]
00000001c9a26a50 (__TEXT,__text) non-external -[RVGestureDelegate setSpecializedController:]
00000001c9a26a58 (__TEXT,__text) non-external -[RVGestureDelegate specializedController]
00000001c9a24e1c (__TEXT,__text) non-external -[RVMenuItem .cxx_destruct]
00000001c9a24fb8 (__TEXT,__text) non-external -[RVMenuItem _rvMenuItemAction]
00000001c9a24ebc (__TEXT,__text) non-external -[RVMenuItem forceLookup]
00000001c9a24ecc (__TEXT,__text) non-external -[RVMenuItem image]
00000001c9a25134 (__TEXT,__text) non-external -[RVMenuItem initWithTitle:presenter:item:documentContext:presentingContext:options:]
00000001c9a24eac (__TEXT,__text) non-external -[RVMenuItem setForceLookup:]
00000001c9a24f64 (__TEXT,__text) non-external -[RVMenuItem tagForType]
00000001c9a232d0 (__TEXT,__text) non-external -[RVPopoverPresenter .cxx_destruct]
00000001c9a2358c (__TEXT,__text) non-external -[RVPopoverPresenter close]
00000001c9a23594 (__TEXT,__text) non-external -[RVPopoverPresenter customPopoverForItem:presentingContext:content:]
00000001c9a233ec (__TEXT,__text) non-external -[RVPopoverPresenter gestureStarting]
00000001c9a2332c (__TEXT,__text) non-external -[RVPopoverPresenter gestureStopped:]
00000001c9a2346c (__TEXT,__text) non-external -[RVPopoverPresenter popoverWillClose:]
00000001c9a23508 (__TEXT,__text) non-external -[RVPopoverPresenter popoverWillShow:]
00000001c9a230a4 (__TEXT,__text) non-external -[RVPresenter .cxx_destruct]
00000001c9a260ac (__TEXT,__text) non-external -[RVPresenter animationControllerForItem:documentContext:presentingContext:options:]
