00000001e141f880 (__TEXT,__text) non-external +[LNAppConnectionListener sharedListener]
00000001e1427338 (__TEXT,__text) non-external +[LNClientConnection currentAuditToken]
00000001e14272cc (__TEXT,__text) non-external +[LNClientConnection performWithoutTimeout:]
00000001e1420e68 (__TEXT,__text) non-external +[LNProcessInstanceRegistryClient sharedInstance]
00000001e141f1b0 (__TEXT,__text) non-external +[LNUserActivityHelper associateAppIntentWithUserActivity:completionHandler:]
00000001e14282d0 (__TEXT,__text) non-external -[CSSearchableItemAttributeSet(Temporary) setCachedViewDataSafe:]
00000001e141f1bc (__TEXT,__text) non-external -[LNAppConnectionListener handleAppleEvent:withReplyEvent:]
00000001e141f828 (__TEXT,__text) non-external -[LNAppConnectionListener listenerEndpoint]
00000001e1420560 (__TEXT,__text) non-external -[LNAppContextWrapper .cxx_destruct]
00000001e142056c (__TEXT,__text) non-external -[LNAppContextWrapper appContext]
00000001e142066c (__TEXT,__text) non-external -[LNAppContextWrapper init]
00000001e1420574 (__TEXT,__text) non-external -[LNAppContextWrapper performAction:options:reportingProgress:delegate:auditToken:completionHandler:]
00000001e1420efc (__TEXT,__text) non-external -[LNClientConnection .cxx_destruct]
00000001e1420fa4 (__TEXT,__text) non-external -[LNClientConnection appContext]
00000001e1420f60 (__TEXT,__text) non-external -[LNClientConnection connectionListener]
00000001e1421748 (__TEXT,__text) non-external -[LNClientConnection createAsyncIteratorForSequence:options:completionHandler:]
00000001e142708c (__TEXT,__text) non-external -[LNClientConnection dealloc]
00000001e1426f44 (__TEXT,__text) non-external -[LNClientConnection enqueuePerformActionOperation:]
00000001e142254c (__TEXT,__text) non-external -[LNClientConnection exportTransientEntities:withConfiguration:completionHandler:]
00000001e1423b30 (__TEXT,__text) non-external -[LNClientConnection fetchActionAppContextFromAction:completionHandler:]
00000001e1423728 (__TEXT,__text) non-external -[LNClientConnection fetchActionForAppShortcutIdentifier:completionHandler:]
00000001e142392c (__TEXT,__text) non-external -[LNClientConnection fetchActionForAutoShortcutPhrase:completionHandler:]
00000001e142454c (__TEXT,__text) non-external -[LNClientConnection fetchActionOutputValueWithIdentifier:completionHandler:]
00000001e142308c (__TEXT,__text) non-external -[LNClientConnection fetchAppShortcutParametersWithCompletionHandler:]
00000001e14258cc (__TEXT,__text) non-external -[LNClientConnection fetchDestinationMDMAccountIdentifierForAction:completionHandler:]
00000001e1426bc8 (__TEXT,__text) non-external -[LNClientConnection fetchDisplayRepresentationForActions:completionHandler:]
00000001e1422bf4 (__TEXT,__text) non-external -[LNClientConnection fetchEntityURL:completionHandler:]
00000001e1424bc4 (__TEXT,__text) non-external -[LNClientConnection fetchOptionsDefaultValuesForAction:completionHandler:]
00000001e14250f8 (__TEXT,__text) non-external -[LNClientConnection fetchOptionsForAction:actionMetadata:parameterMetadata:optionsProviderReference:searchTerm:localeIdentifier:completionHandler:]
00000001e1424778 (__TEXT,__text) non-external -[LNClientConnection fetchParameterOptionDefaultValueForAction:actionMetadata:parameterIdentifier:completionHandler:]
00000001e1423524 (__TEXT,__text) non-external -[LNClientConnection fetchStateForAppIntentIdentifiers:completionHandler:]
