00007ffb05c21888 (__TEXT,__text) non-external +[HDDiagnosticOperation operationWithAttachmentDirectoryURL:]
00007ffb05c1ee49 (__TEXT,__text) non-external +[HDOntologyDiagnosticOperation _appendEntry:tableFormatter:]
00007ffb05c212fd (__TEXT,__text) non-external +[HDSyncAnchorEntity(HealthDiagnosticExtension) hde_reportSyncAnchorsForSyncProvenance:diagnosticOperation:database:]
00007ffb05c19648 (__TEXT,__text) non-external -[HDCloudSyncDiagnosticOperation _reportCloudSyncDescriptionWithHealthStore:]
00007ffb05c18c08 (__TEXT,__text) non-external -[HDCloudSyncDiagnosticOperation _reportCloudSyncErrors]
00007ffb05c186e5 (__TEXT,__text) non-external -[HDCloudSyncDiagnosticOperation _reportCloudSyncJournalStats]
00007ffb05c1889c (__TEXT,__text) non-external -[HDCloudSyncDiagnosticOperation _reportCloudSyncKeyValuesWithDatabase:]
00007ffb05c183cf (__TEXT,__text) non-external -[HDCloudSyncDiagnosticOperation _reportCloudSyncStatusWithHealthStore:]
00007ffb05c18dc9 (__TEXT,__text) non-external -[HDCloudSyncDiagnosticOperation _reportCloudSyncStoreDetailsWithDatabase:]
00007ffb05c19032 (__TEXT,__text) non-external -[HDCloudSyncDiagnosticOperation _reportCloudSyncStoreDetailsWithSyncProvenance:storeUUID:database:]
00007ffb05c182b1 (__TEXT,__text) non-external -[HDCloudSyncDiagnosticOperation reportFilename]
00007ffb05c182be (__TEXT,__text) non-external -[HDCloudSyncDiagnosticOperation run]
00007ffb05c18231 (__TEXT,__text) non-external -[HDDaemonDiagnosticOperation _daemonUserDefaultValueForKey:]
00007ffb05c17cdb (__TEXT,__text) non-external -[HDDaemonDiagnosticOperation reportFilename]
00007ffb05c17ce8 (__TEXT,__text) non-external -[HDDaemonDiagnosticOperation run]
00007ffb05c19bad (__TEXT,__text) non-external -[HDDatabaseDiagnosticOperation _captureUnprotectedDatabaseAtURL:protectedDatabaseAtURL:reason:]
00007ffb05c1a74e (__TEXT,__text) non-external -[HDDatabaseDiagnosticOperation _reportJournalStatisticsInSubdirectory:profileDirectory:]
00007ffb05c19f45 (__TEXT,__text) non-external -[HDDatabaseDiagnosticOperation _reportMedicalIDStatistics]
00007ffb05c1a8b9 (__TEXT,__text) non-external -[HDDatabaseDiagnosticOperation _reportMissingSourceOrderEntriesWithUnprotectedDatabase:protectedDatabase:]
00007ffb05c1a4ec (__TEXT,__text) non-external -[HDDatabaseDiagnosticOperation _reportSizeForHFDAtURL:]
00007ffb05c1a0b1 (__TEXT,__text) non-external -[HDDatabaseDiagnosticOperation _reportStatisticsForUnprotectedDatabaseAtURL:protectedDatabaseAtURL:]
00007ffb05c19ba5 (__TEXT,__text) non-external -[HDDatabaseDiagnosticOperation allowsSensitiveAttachments]
00007ffb05c199cf (__TEXT,__text) non-external -[HDDatabaseDiagnosticOperation reportFilename]
00007ffb05c199dc (__TEXT,__text) non-external -[HDDatabaseDiagnosticOperation run]
00007ffb05c17caa (__TEXT,__text) non-external -[HDDiagnosticExtension .cxx_destruct]
00007ffb05c17581 (__TEXT,__text) non-external -[HDDiagnosticExtension _beginMonitoringForContentProtectionStatus]
00007ffb05c17917 (__TEXT,__text) non-external -[HDDiagnosticExtension _captureLog]
00007ffb05c24b21 (__TEXT,__text) non-external -[HDDiagnosticExtension _captureLog].cold.1
00007ffb05c17532 (__TEXT,__text) non-external -[HDDiagnosticExtension _currentProtectionStateString]
00007ffb05c1771f (__TEXT,__text) non-external -[HDDiagnosticExtension _endMonitoringForContentProtectionStatus]
00007ffb05c17a20 (__TEXT,__text) non-external -[HDDiagnosticExtension _generateTemporaryAttachmentDirectory]
00007ffb05c17774 (__TEXT,__text) non-external -[HDDiagnosticExtension _log:]
00007ffb05c17c74 (__TEXT,__text) non-external -[HDDiagnosticExtension allowsSensitiveAttachments]
00007ffb05c16af0 (__TEXT,__text) non-external -[HDDiagnosticExtension attachmentsForParameters:]
00007ffb05c17c85 (__TEXT,__text) non-external -[HDDiagnosticExtension collectionLog]
00007ffb05c174dc (__TEXT,__text) non-external -[HDDiagnosticExtension diagnosticOperation:logMessage:]
00007ffb05c16a6e (__TEXT,__text) non-external -[HDDiagnosticExtension init]
00007ffb05c17c96 (__TEXT,__text) non-external -[HDDiagnosticExtension setCollectionLog:]
00007ffb05c17c63 (__TEXT,__text) non-external -[HDDiagnosticExtension temporaryDirectoryURL]
00007ffb05c241dc (__TEXT,__text) non-external -[HDDiagnosticOperation .cxx_destruct]
00007ffb05c21e64 (__TEXT,__text) non-external -[HDDiagnosticOperation _appendString:newLine:]
00007ffb05c23e5b (__TEXT,__text) non-external -[HDDiagnosticOperation _copyDatabase:toDatabase:]
00007ffb05c2290d (__TEXT,__text) non-external -[HDDiagnosticOperation _fileAttributesAtURL:]
00007ffb05c21fdd (__TEXT,__text) non-external -[HDDiagnosticOperation _headerString]
00007ffb05c2241a (__TEXT,__text) non-external -[HDDiagnosticOperation _queue_submitAttachment:]
00007ffb05c23ef5 (__TEXT,__text) non-external -[HDDiagnosticOperation _reportCountOfObjectsForEntityClass:database:]
00007ffb05c23f72 (__TEXT,__text) non-external -[HDDiagnosticOperation _reportCountOfObjectsInTable:database:]
00007ffb05c22a2d (__TEXT,__text) non-external -[HDDiagnosticOperation absoluteTimeForTimespec:]
00007ffb05c21d37 (__TEXT,__text) non-external -[HDDiagnosticOperation appendFormat:]
00007ffb05c21e46 (__TEXT,__text) non-external -[HDDiagnosticOperation appendNewline]
00007ffb05c22174 (__TEXT,__text) non-external -[HDDiagnosticOperation appendSeparator]
00007ffb05c21d20 (__TEXT,__text) non-external -[HDDiagnosticOperation appendString:]
00007ffb05c2218f (__TEXT,__text) non-external -[HDDiagnosticOperation appendStrongSeparator]
00007ffb05c24181 (__TEXT,__text) non-external -[HDDiagnosticOperation attachmentDirectoryURL]
00007ffb05c218d1 (__TEXT,__text) non-external -[HDDiagnosticOperation attachments]
