00007ffb086a789e (__TEXT,__text) non-external +[HDDiagnosticOperation operationWithAttachmentDirectoryURL:]
00007ffb086a4e71 (__TEXT,__text) non-external +[HDOntologyDiagnosticOperation _appendEntry:tableFormatter:]
00007ffb086a7320 (__TEXT,__text) non-external +[HDSyncAnchorEntity(HealthDiagnosticExtension) hde_reportSyncAnchorsForSyncProvenance:diagnosticOperation:database:]
00007ffb0869f670 (__TEXT,__text) non-external -[HDCloudSyncDiagnosticOperation _reportCloudSyncDescriptionWithHealthStore:]
00007ffb0869ec30 (__TEXT,__text) non-external -[HDCloudSyncDiagnosticOperation _reportCloudSyncErrors]
00007ffb0869e70d (__TEXT,__text) non-external -[HDCloudSyncDiagnosticOperation _reportCloudSyncJournalStats]
00007ffb0869e8c4 (__TEXT,__text) non-external -[HDCloudSyncDiagnosticOperation _reportCloudSyncKeyValuesWithDatabase:]
00007ffb0869e3f7 (__TEXT,__text) non-external -[HDCloudSyncDiagnosticOperation _reportCloudSyncStatusWithHealthStore:]
00007ffb0869edf1 (__TEXT,__text) non-external -[HDCloudSyncDiagnosticOperation _reportCloudSyncStoreDetailsWithDatabase:]
00007ffb0869f05a (__TEXT,__text) non-external -[HDCloudSyncDiagnosticOperation _reportCloudSyncStoreDetailsWithSyncProvenance:storeUUID:database:]
00007ffb0869e2d9 (__TEXT,__text) non-external -[HDCloudSyncDiagnosticOperation reportFilename]
00007ffb0869e2e6 (__TEXT,__text) non-external -[HDCloudSyncDiagnosticOperation run]
00007ffb0869e259 (__TEXT,__text) non-external -[HDDaemonDiagnosticOperation _daemonUserDefaultValueForKey:]
00007ffb0869dd03 (__TEXT,__text) non-external -[HDDaemonDiagnosticOperation reportFilename]
00007ffb0869dd10 (__TEXT,__text) non-external -[HDDaemonDiagnosticOperation run]
00007ffb0869fbd5 (__TEXT,__text) non-external -[HDDatabaseDiagnosticOperation _captureUnprotectedDatabaseAtURL:protectedDatabaseAtURL:reason:]
00007ffb086a0776 (__TEXT,__text) non-external -[HDDatabaseDiagnosticOperation _reportJournalStatisticsInSubdirectory:profileDirectory:]
00007ffb0869ff6d (__TEXT,__text) non-external -[HDDatabaseDiagnosticOperation _reportMedicalIDStatistics]
00007ffb086a08e1 (__TEXT,__text) non-external -[HDDatabaseDiagnosticOperation _reportMissingSourceOrderEntriesWithUnprotectedDatabase:protectedDatabase:]
00007ffb086a0514 (__TEXT,__text) non-external -[HDDatabaseDiagnosticOperation _reportSizeForHFDAtURL:]
00007ffb086a00d9 (__TEXT,__text) non-external -[HDDatabaseDiagnosticOperation _reportStatisticsForUnprotectedDatabaseAtURL:protectedDatabaseAtURL:]
00007ffb0869fbcd (__TEXT,__text) non-external -[HDDatabaseDiagnosticOperation allowsSensitiveAttachments]
00007ffb0869f9f7 (__TEXT,__text) non-external -[HDDatabaseDiagnosticOperation reportFilename]
00007ffb0869fa04 (__TEXT,__text) non-external -[HDDatabaseDiagnosticOperation run]
00007ffb0869dcd2 (__TEXT,__text) non-external -[HDDiagnosticExtension .cxx_destruct]
00007ffb0869d5a9 (__TEXT,__text) non-external -[HDDiagnosticExtension _beginMonitoringForContentProtectionStatus]
00007ffb0869d93f (__TEXT,__text) non-external -[HDDiagnosticExtension _captureLog]
00007ffb086aab21 (__TEXT,__text) non-external -[HDDiagnosticExtension _captureLog].cold.1
00007ffb0869d55a (__TEXT,__text) non-external -[HDDiagnosticExtension _currentProtectionStateString]
00007ffb0869d747 (__TEXT,__text) non-external -[HDDiagnosticExtension _endMonitoringForContentProtectionStatus]
00007ffb0869da48 (__TEXT,__text) non-external -[HDDiagnosticExtension _generateTemporaryAttachmentDirectory]
00007ffb0869d79c (__TEXT,__text) non-external -[HDDiagnosticExtension _log:]
00007ffb0869dc9c (__TEXT,__text) non-external -[HDDiagnosticExtension allowsSensitiveAttachments]
00007ffb0869cb18 (__TEXT,__text) non-external -[HDDiagnosticExtension attachmentsForParameters:]
00007ffb0869dcad (__TEXT,__text) non-external -[HDDiagnosticExtension collectionLog]
00007ffb0869d504 (__TEXT,__text) non-external -[HDDiagnosticExtension diagnosticOperation:logMessage:]
00007ffb0869ca96 (__TEXT,__text) non-external -[HDDiagnosticExtension init]
00007ffb0869dcbe (__TEXT,__text) non-external -[HDDiagnosticExtension setCollectionLog:]
00007ffb0869dc8b (__TEXT,__text) non-external -[HDDiagnosticExtension temporaryDirectoryURL]
00007ffb086aa1dc (__TEXT,__text) non-external -[HDDiagnosticOperation .cxx_destruct]
00007ffb086a7e7a (__TEXT,__text) non-external -[HDDiagnosticOperation _appendString:newLine:]
00007ffb086a9e5b (__TEXT,__text) non-external -[HDDiagnosticOperation _copyDatabase:toDatabase:]
00007ffb086a891f (__TEXT,__text) non-external -[HDDiagnosticOperation _fileAttributesAtURL:]
00007ffb086a7ff3 (__TEXT,__text) non-external -[HDDiagnosticOperation _headerString]
00007ffb086a8430 (__TEXT,__text) non-external -[HDDiagnosticOperation _queue_submitAttachment:]
00007ffb086a9ef5 (__TEXT,__text) non-external -[HDDiagnosticOperation _reportCountOfObjectsForEntityClass:database:]
00007ffb086a9f72 (__TEXT,__text) non-external -[HDDiagnosticOperation _reportCountOfObjectsInTable:database:]
00007ffb086a8a3f (__TEXT,__text) non-external -[HDDiagnosticOperation absoluteTimeForTimespec:]
00007ffb086a7d4d (__TEXT,__text) non-external -[HDDiagnosticOperation appendFormat:]
00007ffb086a7e5c (__TEXT,__text) non-external -[HDDiagnosticOperation appendNewline]
00007ffb086a818a (__TEXT,__text) non-external -[HDDiagnosticOperation appendSeparator]
00007ffb086a7d36 (__TEXT,__text) non-external -[HDDiagnosticOperation appendString:]
00007ffb086a81a5 (__TEXT,__text) non-external -[HDDiagnosticOperation appendStrongSeparator]
00007ffb086aa181 (__TEXT,__text) non-external -[HDDiagnosticOperation attachmentDirectoryURL]
00007ffb086a78e7 (__TEXT,__text) non-external -[HDDiagnosticOperation attachments]
00007ffb086a987b (__TEXT,__text) non-external -[HDDiagnosticOperation checkSchemaVersionForDatabase:currentSchema:futureSchema:]
00007ffb086a85c5 (__TEXT,__text) non-external -[HDDiagnosticOperation copyDatabaseFromURL:toURL:]
00007ffb086aa154 (__TEXT,__text) non-external -[HDDiagnosticOperation delegate]
00007ffb086a886b (__TEXT,__text) non-external -[HDDiagnosticOperation fileCreationDateForURL:]
00007ffb086a88c5 (__TEXT,__text) non-external -[HDDiagnosticOperation fileModificationDateForURL:]
00007ffb086a881d (__TEXT,__text) non-external -[HDDiagnosticOperation fileSizeForURL:]
00007ffb086a8b29 (__TEXT,__text) non-external -[HDDiagnosticOperation getFileStatisticsForDirectoryWithURL:earliestModificationDate:totalFileSize:maxFileSize:]
00007ffb086a7a0d (__TEXT,__text) non-external -[HDDiagnosticOperation healthDirectoryURL]
00007ffb086a77f8 (__TEXT,__text) non-external -[HDDiagnosticOperation initWithAttachmentDirectoryURL:]
00007ffb086a849a (__TEXT,__text) non-external -[HDDiagnosticOperation log:]
00007ffb086a7a94 (__TEXT,__text) non-external -[HDDiagnosticOperation main]
00007ffb086a873c (__TEXT,__text) non-external -[HDDiagnosticOperation openReadOnlyDatabaseAtURL:]
00007ffb086a8a66 (__TEXT,__text) non-external -[HDDiagnosticOperation prettyPrintFileSize:]
00007ffb086aa192 (__TEXT,__text) non-external -[HDDiagnosticOperation queue]
00007ffb086aa1b7 (__TEXT,__text) non-external -[HDDiagnosticOperation reportContents]
00007ffb086a9d0c (__TEXT,__text) non-external -[HDDiagnosticOperation reportCountsForDatabase:entityClasses:]
00007ffb086a7a32 (__TEXT,__text) non-external -[HDDiagnosticOperation reportFilename]
